TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-11-04,BORDER GRILL DOWNTOWN,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,46.4
2016-11-04,LA YELLOW CAB CO-OP,10085424,EXP - PURCHASE OF GOODS/SERVICES - OTHER FOREIGN TRAVEL,8.29
2016-11-04,LAXSHUTTLETIX.COM,10085424,EXP - PURCHASE OF GOODS/SERVICES - OTHER FOREIGN TRAVEL,14.92
2016-11-04,PRET A MANGER,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,14.69
2016-11-05,BORDER GRILL DOWNTOWN,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,14.92
2016-11-05,DANNY'S VENICE BEA,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,40.59
2016-11-06,GETTY CTR CAFE51154292,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,11.42
2016-11-06,SQUARE  SQ  STICKY RIC,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,20.78
2016-11-07,THE LA HOTEL DOWNTOWN,10085424,EXP - PURCHASE OF GOODS/SERVICES - OTHER FOREIGN TRAVEL,15.38
2016-11-08,ASIAN BOX,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,9.23
2016-11-08,DUBLINS 815 LLC,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,23.43
2016-11-09,ENGINE COMPANY NO 28 R,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,23.62
2016-11-09,ENGINE COMPANY NO 28 R,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,21.39
2016-11-09,JIMMY JOHNS - 90071,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,14.02
2016-11-10,LA SALSA,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,17.71
2016-11-10,STARBUCKS STORE 05256,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,6.13
2016-11-11,10 E RESTAURANT,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,65.92
2016-11-11,LA TRANSIT-7TH ST METR,10085424,EXP - PURCHASE OF GOODS/SERVICES - OTHER FOREIGN TRAVEL,1.43
2016-11-11,VESPAIO,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,16.88
2016-11-12,THE LA HOTEL DOWNTOWN,10085424,EXP - PURCHASE OF GOODS/SERVICES - OTHER FOREIGN TRAVEL,16.34
2016-11-15,HEATHROW RAIL LINK,10085424,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,12.1
2016-11-08,LT BILLS HOLBORN,10085250,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,29.64
2016-11-10,CAFE ROUGE,10085250,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,16.94
2016-11-16,VERIFONE TAXI/PRIVATE,10085250,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,78.01
2016-11-09,M&S SIMPLY FOOD - SSP,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,6.2
2016-11-16,3119 ARAMARK CAFE,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,2.25
2016-11-16,RINGGO PARKING 14,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,5.36
2016-11-16,SAINSBURYS 2019,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,4.7
2016-11-27,"ST SERVICES IBERIA, S.",10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,33.56
2016-11-28,MAREDO 30434,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,43.96
2016-11-28,PRET A MANGER,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,6.24
2016-11-29,MARCH? BERLIN-BRANDENB,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,9.82
2016-11-29,REGENT INTERNATIONAL  HOTEL,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,32.44
2016-11-29,SHORT/MED 2&3 BIRMINGH,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,36
2016-11-11,WWW.CIPS.ORG,10085721,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,99.96
2016-11-15,EUROMONITOR INTER PLC,10085721,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,780
2016-11-17,TESCO STORES 4386,10085721,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,0.75
2016-11-20,TESCO STORES 3063,10085721,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,11.95
2016-11-25,AMAZON UK MARKETPLACE,10085721,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,3.48
2016-11-25,AMAZON UK MARKETPLACE,10085721,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,24.18
2016-11-22,WWW.CIMAGLOBAL.COM,10085510,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,269
2016-11-30,1PP EDUCATION LTD,10085510,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,759
2016-11-30,CUSTOMER THERMOMETER,10085510,EXP - MISCELLANEOUS EXPENDITURE,36.43
2016-11-28,WWW.INTELLIGENTCORPORA,10085350,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - EYE SIGHT TESTING,125
2016-11-21,STRADEY PARK HOTEL,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,71.45
2016-11-22,STRADEY PARK HOTEL,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,62.65
2016-11-23,STRADEY ARMS,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,61.05
2016-11-24,STRADEY ARMS,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,67.15
2016-11-25,TEXACO TIVOLI,10085721,EXP - RENTALS UNDER NON-PFI OPERATING LEASES - OTHER RENTALS - VEHICLE HIRE,23.12
2016-11-04,POST OFFICE COUNTER,10085150,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,6.6
2016-11-08,POST OFFICE COUNTER,10085150,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,6.6
2016-11-14,MOTO GRANTHAM GREGGS,10085150,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,5.15
2016-11-15,ARGOS LTD,10085150,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,10.99
2016-11-21,POST OFFICE COUNTER,10085150,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,6.6
2016-11-22,POST OFFICE COUNTER,10085150,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,6.6
2016-11-23,MCDONALDS,10085150,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,4.99
2016-11-25,HOLIDAY INN,10085150,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,60
2016-11-25,POST OFFICE COUNTER,10085150,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,2.06
2016-11-30,TESCO STORES 3243,10085150,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,3
2016-11-08,"RSTUDIO, INC.",10085544,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,82.2
2016-11-09,INDEPENDENT NEWS & MED,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,979.2
2016-11-09,TNT UK LTD,10085820,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,112.36
2016-11-10,HIBU LTD-CNP,10085820,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,200.4
