TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-11-09,CUSTOMER THERMOMETER,10085510,Incidental expenses,20.53
2017-11-09,OYSTER AUTOTOPUP,10085510,Travel UK Taxi/Bus/Tube,20
2017-11-14,BLS DAPULSE DOT COM180,10085510,IT Software Licences,366.85
2017-11-15,WWW.AAT-ORG.UK,10085510,Staff training: Region & HQ Admin,92
2017-11-15,COSYCO FOAMS,10085510,Furniture fittings & misc supply,54.99
2017-11-15,ACE INNOVATION LTD,10085510,Computer Hardware/Software,77.94
2017-11-30,CUSTOMER THERMOMETER,10085510,Incidental expenses,33.84
2017-11-30,OYSTER BUS AUTOTOP,10085510,Travel UK Taxi/Bus/Tube,20
2017-11-02,GOOGLE  SVCSAPPS_FSA-E,10085541,IT Software Licences,62.7
2017-11-23,MAPLIN ROTHERHAM S63,10085541,Computer Consumables,29.98
2017-11-26,MSFT  <E04004RIVN>,10085541,IT Software Licences,350.28
2017-11-27,WWW.BOOKINGBUG.COM,10085541,IT Software Licences,59.94
2017-11-08,OYSTER AUTOTOPUP,10085820,Travel UK Taxi/Bus/Tube,20
2017-11-16,CAFE IN THE GARDEN,10085820,Subsis day time meal allowance,7.45
2017-11-16,EAT 1539,10085820,Subsistence 24 hour subsistence,10.05
2017-11-28,GARFUNKELS 1519,10085820,Subsistence 24 hour subsistence,12.95
2017-11-30,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,22.5
2017-11-30,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,17.5
2017-11-05,SURVEYMONKEY.COM,10085721,Project Programme Expenditure,24
2017-11-13,BOOTS 1521,10085721,Subsis day time meal allowance,4.64
2017-11-18,OYSTER AUTOTOPUP,10085346,Travel UK Taxi/Bus/Tube,20
2017-11-01,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-03,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-09,CUSTOMER THERMOMETER,10085520,Incidental expenses,20.53
2017-11-09,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-17,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-17,OYSTER AUTOTOPUP,10085520,Rail Travel,20
2017-11-22,INDEPENDENT NEWS & MED,10085520,Recruitment & advertising charges,831.74
2017-11-22,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-22,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-23,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-24,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-29,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-11-16,ASHRIDGE MANAGEMENT CO,10085330,Staff training: Corp Strategy,182.4
2017-11-16,PP TAXIMCR,10085330,Travel UK Taxi/Bus/Tube,32
2017-11-16,TRAFFORD CARS LTD,10085330,Travel UK Taxi/Bus/Tube,16.8
2017-11-20,NCP LIMITED,10085330,Travel UK Other Travel,15.5
2017-11-21,FLIXTON SST,10085330,Travel UK Other Travel,5.9
2017-11-02,LEEDS TAXI OWNERS LTD,10085510,Travel UK Taxi/Bus/Tube,-40.92
2017-11-07,LEEDS TAXI OWNERS LTD,10085510,Travel UK Taxi/Bus/Tube,234.9
2017-11-21,AMAZON SVCS EU-UK AMAZ,10085510,Mobile Phones,5.95
2017-11-28,CIAO BELLA,10085510,Hospitality,240
2017-11-09,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2017-11-20,SAINSBURYS SACAT2133,10085347,Computer Consumables,54.4
2017-11-29,SERCO EPC,10085347,Staff training: Region & HQ Admin,-150
2017-11-14,INST.OF CHARTERD ACCOU,10085550,Subscriptions to pro bodies,475
2017-11-22,CHARTERED INSTITUTE OF,10085550,Subscriptions to pro bodies,144
2017-11-01,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,15.74
2017-11-01,BOOTS 1521,10085820,Subsis day time meal allowance,4.64
2017-11-02,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.55
2017-11-08,BOOTS 1521,10085820,Subsis day time meal allowance,4.98
2017-11-08,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,14.93
2017-11-09,BOOTS 1521,10085820,Subsis day time meal allowance,4.64
2017-11-09,CIEH,10085820,Staff training: Region & HQ Admin,184
2017-11-09,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.55
2017-11-12,M&S SIMPLY FOOD - SSP,10085820,Subsistence 24 hour subsistence,9.99
2017-11-13,LUL TICKET MACHINE,10085820,Travel UK Taxi/Bus/Tube,60
2017-11-13,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,12.45
2017-11-14,EAT,10085820,Subsis day time meal allowance,3.85
2017-11-14,ZIZZI CENTRAL ST,10085820,Subsistence 24 hour subsistence,14.8
2017-11-15,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,13.04
2017-11-15,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.55
2017-11-16,PRET A MANGER,10085820,Subsis day time meal allowance,6
2017-11-16,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.55
2017-11-17,NOMAD,10085820,Subsis day time meal allowance,5.2
2017-11-17,COSTA COFFEE,10085820,Subsistence 24 hour subsistence,7.4
2017-11-22,BOOTS 1521,10085820,Subsis day time meal allowance,4.64
2017-11-22,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,12.94
2017-11-23,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.65
2017-11-23,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.65
2017-11-02,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.4
2017-11-16,OYSTER BUS AUTOTOP,10085120,Travel UK Taxi/Bus/Tube,20
2017-11-29,APPLE STORE R245,10085541,Computer Consumables,367
2017-11-30,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.4
2017-11-15,PRET A MANGER,10085411,Subsistence 24 hour subsistence,1.8
2017-11-15,PRET A MANGER,10085411,Subsistence 24 hour subsistence,5.1
2017-11-15,IL PIRATA,10085411,Subsistence 24 hour subsistence,17.8
2017-11-15,BOOTS 1145,10085411,Subsistence 24 hour subsistence,1.85
2017-11-29,EAT,10085411,Subsis day time meal allowance,3.85
2017-11-10,ITG,10085544,Staff training: Corp Strategy,2335.2
2017-11-09,SAINSBURYS SACAT 4545,10085722,Subsis day time meal allowance,8.45
2017-11-09,UPPER CRUST TROLLEY,10085722,Subsis day time meal allowance,2.9
2017-11-02,WP-THE VIRTUAL COL,10085721,Other services,36
2017-11-02,WWW.SAFESTORE.CO.UK,10085721,Other services,267.16
2017-11-10,WWW.WESTMINSTER-BRIEFI,10085721,Staff training: Region & HQ Admin,1890
2017-11-22,WWW.RWAS.WALES,10085721,Other services,15
2017-11-08,FACEBK FHVT9EN3R2,10085721,Publicity charges,4
2017-11-06,WWW.RELISH.NET,10085332,Telecoms networks & call charges,47.83
2017-11-08,M&S SIMPLY FOOD - SSP,10085332,Subsis day time meal allowance,0.9
2017-11-08,SAINSBURYS SACAT 2019,10085332,Subsis day time meal allowance,3.15
2017-11-08,UPPER CRUST TROLLEY,10085332,Subsis day time meal allowance,2.35
2017-11-09,WWW.PUBLICPOLICYEXCHAN,10085332,Staff training: Corp Strategy,474
2017-11-27,MANS MARKET,10085332,Subsistence 24 hour subsistence,90.8
2017-11-27,TESCO STORES 5726,10085332,Subsis day time meal allowance,2.69
2017-11-28,LOST & FOUND,10085332,Subsistence 24 hour subsistence,233.8
2017-11-28,SUBWAY,10085332,Subsistence 24 hour subsistence,5.29
2017-11-28,THE GREAT ESCAPE LEEDS,10085332,Staff training: Corp Strategy,49.68
2017-11-28,THE GREAT ESCAPE LEEDS,10085332,Staff training: Corp Strategy,31.05
2017-11-29,LATIN BITES,10085332,Subsistence 24 hour subsistence,160.27
2017-11-29,MARKS & SPENCER PLC SF,10085332,Subsistence 24 hour subsistence,3.5
2017-11-30,KFC,10085332,Subsistence 24 hour subsistence,7.19
2017-11-09,IPF,10085820,Staff training: Region & HQ Admin,145
2017-11-16,ULSTER UNI TUITION X00,10085820,Project Programme Expenditure,100
2017-11-16,SPRINGVALE INSULATION,10085820,Project Programme Expenditure,230
2017-11-17,ENERGIA,10085820,Utilities,545.35
2017-11-14,MARKS&SPENCER PLC SACA,10085820,Subsistence 24 hour subsistence,5
2017-11-14,POSTERN GATE,10085820,Subsistence 24 hour subsistence,6.39
2017-11-15,AUTOGRILL CATERING UK,10085820,Subsistence 24 hour subsistence,5.29
2017-11-15,POSTERN GATE,10085820,Subsistence 24 hour subsistence,3.49
2017-11-03,HEATHROW RAIL LINK,10085340,Rail Travel,14.9
2017-11-03,HILTON INTERNATIONAL,99999999,Actual Bed and breakfast costs - refund,-80.48
2017-11-08,DB BAHN AUTOMATEN,10085340,Rail Travel,3.1
2017-11-08,PRET A MANGER,10085340,Subsis day time meal allowance,6.85
2017-11-09,H TEL SIMONCINI,10085340,Actual Bed and breakfast costs,137.05
2017-11-10,TITANIC CHAUSSEE BERLI,10085340,Actual Bed and breakfast costs,216.48
2017-11-01,EB  ACRYLAMIDE-REGULAT,10085412,Staff training: Region & HQ Admin,85
2017-11-06,EB  ACRYLAMIDE-REGULAT,10085412,Staff training: Corp Strategy,99
2017-11-13,ROYAL SOCIETY OF CHEMI,10085412,Subscriptions to pro bodies,157
2017-11-01,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-03,AMAZON EU AMAZON.CO.UK,10085350,Meat inspection equip/consumables,10
2017-11-03,AMAZON SVCS EU-UK AMAZ,10085350,Meat inspection equip/consumables,4.9
2017-11-03,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-04,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-04,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-05,AMAZON SVCS EU-UK AMAZ,10085350,Meat inspection equip/consumables,5.4
2017-11-05,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-06,AMAZON SVCS EU-UK AMAZ,10085350,Meat inspection equip/consumables,2.95
2017-11-06,AMAZON EU AMAZON.CO.UK,10085350,Computer Consumables,14.44
2017-11-07,AMAZON SVCS EU-UK AMAZ,10085350,Computer Consumables,5.45
2017-11-08,AMAZON EU AMAZON.CO.UK,10085350,Computer Consumables,15
2017-11-09,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-10,AMAZON EU AMAZON.CO.UK,10085350,Furniture fittings & misc supply,146.43
2017-11-10,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-10,WWW.FLSUK.CO.UK,10085350,Freezers for Sample,101.1
2017-11-10,WWW.FLSUK.CO.UK,10085350,Freezers for Sample,101.1
2017-11-12,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-14,AMAZON SVCS EU-UK AMAZ,10085350,Meat inspection equip/consumables,2.95
2017-11-14,AMAZON UK PRIME AMZN.C,10085350,Other services,7.99
2017-11-14,COUNTRYWIDE HEALTHCARE,10085350,Laundry,126.07
2017-11-15,ROYAL MAIL PRE-PAY,10085370,Stationery,100
2017-11-15,ROYAL MAIL PRE-PAY,10085370,Stationery,50
2017-11-15,ROYAL MAIL PRE-PAY,10085370,Stationery,30
2017-11-17,SITEBOX LTD,10085350,Meat inspection equip/consumables,12.84
2017-11-17,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-17,F. L. SERVICES LIMITED,10085350,Freezers for Sample,146.7
2017-11-17,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,43.47
2017-11-17,AMAZON SVCS EU-UK AMAZ,10085350,Computer Consumables,7.49
2017-11-18,AMAZON SVCS EU-UK AMAZ,10085350,Stationery,8.99
2017-11-19,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,43.47
2017-11-19,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-20,AMAZON SVCS EU-UK AMAZ,10085350,Meat inspection equip/consumables,2.95
2017-11-20,AMAZON EU AMAZON.CO.UK,10085350,Furniture fittings & misc supply,20.58
2017-11-20,BODY PERFECT,10085350,Lease car management fee,350.42
2017-11-21,AMAZON EU,10085350,Furniture fittings & misc supply,7.56
2017-11-21,AMAZON SVCS EU-UK AMAZ,10085350,Furniture fittings & misc supply,27.99
2017-11-22,AMAZON UK MARKETPLACE,10085350,Furniture fittings & misc supply,14.53
2017-11-22,DETECTAMET LTD,10085350,Stationery,123.6
2017-11-23,OYSTER BUS AUTOTOP,10085370,Travel UK Taxi/Bus/Tube,20
2017-11-23,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-11-23,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-11-23,AMAZON SVCS EU-UK AMAZ,10085350,Meat inspection equip/consumables,21.44
2017-11-24,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-25,AMAZON.CO.UK,10085350,Computer Consumables,4.99
2017-11-25,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-11-27,AMAZON UK MARKETPLACE,10085350,Furniture fittings & misc supply,51.47
2017-11-28,AMZ A2B STATIONERY LTD,10085350,Furniture fittings & misc supply,51.47-
2017-11-29,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-11-29,POLYBAGS LTD,10085350,Stationery,111.48
2017-11-02,CIPD ENTERPRISES,10085520,Staff training: Corp Strategy,780
2017-11-09,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-11-22,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-11-10,FLASH CAB,10085445,"Taxi, Bus, Tube",51.73
2017-11-10,PANDA EXPRESS #1878,10085445,NON 24 Hour Subsistance (Residual),8.31
2017-11-11,CORNER BAKERY 0160,10085445,NON 24 Hour Subsistance (Residual),10.43
2017-11-11,ROCKIT BAR & GRILL,10085445,NON 24 Hour Subsistance (Residual),19.62
2017-11-12,INTERCONTINENTAL  CHIC,10085445,NON 24 Hour Subsistance (Residual),7.53
2017-11-12,CORNER BAKERY 0160,10085445,NON 24 Hour Subsistance (Residual),9.11
2017-11-13,CORNER BAKERY 0245,10085445,NON 24 Hour Subsistance (Residual),9.59
2017-11-14,INTERCONTINENTAL  CHIC,10085445,NON 24 Hour Subsistance (Residual),3.99
2017-11-14,LIZZIE MCNEILL'S,10085445,NON 24 Hour Subsistance (Residual),36.06
2017-11-15,CORNER BAKERY 0245,10085445,NON 24 Hour Subsistance (Residual),10.42
2017-11-15,QUARTINO'S,10085445,NON 24 Hour Subsistance (Residual),37.63
2017-11-16,CHILI'S BAR T3H3 ORD,10085445,NON 24 Hour Subsistance (Residual),3.09
2017-11-16,CORNER BAKERY 0160,10085445,NON 24 Hour Subsistance (Residual),11.91
2017-11-16,STARBUCKS HK APEX ORD,10085445,NON 24 Hour Subsistance (Residual),4.32
2017-11-16,VENTRA VENDING 07003,10085445,"Taxi, Bus, Tube",2.35
2017-11-26,THE WILD GEESE,10085445,EC 24 Hour Subsistance,26.26
2017-11-27,THE COFFEE CLUB,10085445,EC 24 Hour Subsistance,10.69
2017-11-01,APCOA,10085452,Travel UK Other Travel,20.2
2017-11-04,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-11-07,APCOA,10085452,Travel UK Other Travel,10.2
2017-11-13,APCOA,10085452,Travel UK Other Travel,10.2
2017-11-14,APCOA,10085452,Travel UK Other Travel,2.7
2017-11-15,CUSTOMER THERMOMETER,10085452,IT Software Licences,34.57
2017-11-16,APCOA,10085452,Travel UK Other Travel,10.2
2017-11-20,APCOA,10085452,Travel UK Other Travel,10.2
2017-11-23,APCOA,10085452,Travel UK Other Travel,13.7
2017-11-25,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-11-25,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-11-25,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-11-29,APCOA,10085452,Travel UK Taxi/Bus/Tube,20.2
2017-11-07,AMAZON SVCS EU-UK AMAZ,10085530,Other Accommodation Costs,42.7
2017-11-07,AMAZON SVCS EU-UK AMAZ,10085530,Other Accommodation Costs,56.89
2017-11-08,WWW.CIPS.ORG,10085530,Subscriptions to pro bodies,193.8
2017-11-15,MR J OLDROYD CAFE LUCA,10085530,Incidental expenses,750
2017-11-21,APCOA,10085530,Travel UK Other Travel,10
2017-11-21,APCOA,10085530,Travel UK Other Travel,10
2017-11-21,APCOA,10085530,Travel UK Other Travel,10
2017-11-23,AMAZON SVCS EU-UK AMAZ,10085530,Other Accommodation Costs,39.92
2017-11-28,AMAZON.CO.UK,10085530,Other Accommodation Costs,37.92
2017-11-30,AMAZON.CO.UK,10085530,Other Accommodation Costs,4.74
2017-11-02,AMAZON EU AMAZON.CO.UK,10085460,Stationery,27.31
2017-11-07,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,764.15
2017-11-09,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,40
2017-11-14,PAYPAL  CAMPDENBRIC,10085460,Staff training: Corp Strategy,390
2017-11-15,AMAZON EU AMAZON.CO.UK,10085460,Stationery,25.39
2017-11-15,WWW.PRET.COM,10085460,Hospitality,31.75
2017-11-16,WWW.PRET.COM,10085460,Hospitality,47.19
2017-11-16,NH PARMA           787,10085460,Actual Bed and breakfast costs,190.14
2017-11-20,AMAZON SVCS EU-UK AMAZ,10085460,Stationery,67.11
2017-11-21,PAYATRADER,10085460,Subscriptions to pro bodies,80
2017-11-22,OFFICE FOR NAT STATS,10085460,Staff training: Corp Strategy,120
2017-11-24,WWW.SOTON.AC.UK,10085460,Staff training: Corp Strategy,60
2017-11-27,WWW.PRET.COM,10085460,Hospitality,36
2017-11-28,ROYAL STAT SOCIETY,10085460,Staff training: Corp Strategy,138
2017-11-30,THE ABBEY HOTEL GOLF &,10085460,Actual Bed and breakfast costs,135
2017-11-17,BHCC-BOOKLOVER 1,10085220,Incidental expenses,36
2017-11-27,TAXI FARE BY VERIFONE,10085250,Travel UK Taxi/Bus/Tube,13.42
2017-11-27,TRAVELODGE,10085250,Actual Bed and breakfast costs,111.5
2017-11-29,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,8.61
2017-11-29,CMT UK LTD TAXI FARE,10085250,Travel UK Taxi/Bus/Tube,9.45
2017-11-29,TAXI FARE BY VERIFONE,10085250,Travel UK Taxi/Bus/Tube,7.92
2017-11-08,LISVANE STORES,10085721,Other services,35.55
2017-11-14,J J'S,10085721,Committee Costs,172.7
2017-11-18,CIEH,10085721,Staff training: Corp Strategy,133
2017-11-24,AIRPORTSHUTTLES.COM,10085721,Travel UK Other Travel,85.92
2017-11-24,AIRPORTSHUTTLES.COM,10085721,Travel UK Other Travel,63.46
2017-11-30,AIRPORTSHUTTLES.COM,10085721,Travel UK Other Travel,71.52
2017-11-30,AIRPORTSHUTTLES.COM,10085721,Travel UK Other Travel,71.52
2017-11-02,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-11-07,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,1.55
2017-11-07,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,14.59
2017-11-07,EAT,10085721,Subsistence 24 hour subsistence,7.45
2017-11-07,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.95
2017-11-08,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,6.25
2017-11-08,THE FARMERS CLUB,10085721,Subsistence Lodging allowance,100
2017-11-12,CURRYS S/S,10085721,Stationery,47.99
2017-11-14,M&S SIMPLY FOOD - SSP,10085721,Subsis day time meal allowance,4.55
2017-11-23,ARRIVA TRAINS WALE,10085721,Travel UK Other Travel,45.7
2017-11-23,CMT UK LTD TAXI FARE,10085721,Travel UK Taxi/Bus/Tube,13.2
2017-11-23,GWR LOND PADD SST,10085721,Travel UK Other Travel,45.7
2017-11-23,TFL.GOV.UK/CP,10085721,Subsis day time meal allowance,2.4
2017-11-27,CITIZEN&IMM-EAPPS ENLI,10085721,Subsistence 24 hour subsistence,4.26
2017-11-27,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,16.64
2017-11-27,WH SMITH,10085721,Subsistence 24 hour subsistence,4.74
2017-11-28,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,2.8
2017-11-13,YORVIK SPACE,10085150,Subsistence 24 hour subsistence,73
2017-11-17,POST OFFICE COUNTER,10085150,Postal Charges,1.75
2017-11-22,LIME KILN,10085150,Subsistence 24 hour subsistence,20
2017-11-23,Q PARK HANOVER STREET,10085150,Travel UK Other Travel,11
2017-11-24,POST OFFICE COUNTER,10085150,Postal Charges,2.08
2017-11-10,PAYPAL  COLLPUBSPKG,10085723,Staff training: Region & HQ Admin,300
2017-11-08,"RSTUDIO, INC.",10085544,Computer Hardware/Software,77.86
2017-11-10,WWW.MAPLIN.CO.UK,10085541,Computer Consumables,8.99
2017-11-23,SWALEC,10085541,Utilities,93.31
2017-11-28,WWW.MAPLIN.CO.UK,10085541,Computer Consumables,99.99
2017-11-30,BCS SUBSCRIPTIONS,10085541,Subscriptions to pro bodies,139
2017-11-30,WWW.JOHNLEWIS.COM,10085541,Computer Consumables,86.94
2017-11-01,AMAZON SVCS EU-UK AMAZ,10085820,Stationery,8.9
2017-11-01,AMAZON SVCS EU-UK AMAZ,10085820,Stationery,25.74
2017-11-02,AMAZON SVCS EU-UK AMAZ,10085820,Stationery,25.26
2017-11-03,AMAZON SVCS EU-UK AMAZ,10085820,Stationery,13.99
2017-11-09,W AND G BAIRD LTD,10085820,Project Programme Expenditure,99
2017-11-10,PRESS EYE LTD,10085820,Project Programme Expenditure,1018.32
2017-11-20,BENNYS CAFE LTD,10085820,Hospitality,181.5
2017-11-20,GATE REMOTES LTD,10085820,Other Accommodation Costs,120.17
2017-11-24,ENERGIA,10085820,Utilities,2.26
2017-11-28,BENNYS CAFE LTD,10085820,Hospitality,33
2017-11-30,BOULEVARD CAFE,10085820,Hospitality,93.6
2017-11-14,LADY ANNE MIDDELTONS H,10085150,Subsistence 24 hour subsistence,12.95
2017-11-23,OYSTER AUTOTOPUP,10085150,Travel UK Taxi/Bus/Tube,20
