TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-09-27,TRANSLINK WEB PAYMENTS,10085820,OTHER TRAVEL,45
2016-09-27,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,27.2
2016-09-26,DISCLOSURE SCOT,10085520,Recruitment,25
2016-09-26,WWW.SAFESTORE.CO.UK,10085721,OTHER FACILITIES COSTS,460.86
2016-09-26,AMAZON UK MARKETPLACE,10085721,MISCELLANEOUS EXPENDITURE,3.75
2016-09-23,THE POST OFFICE,10085150,POSTAGE,3.95
2016-09-23,TAYPARK HOUSE,10085820,SUBSISTENCE,10.8
2016-09-23,MCDONALDS,10085150,SUBSISTENCE,4.69
2016-09-23,THE FARMERS CLUB,10085110,Actual Bed and breakfast costs,337
2016-09-23,LISBOA MARRIOTT HOTEL,10085410,SUBSISTENCE,17.74
2016-09-23,WWW.PMGLTD.CO.UK,10085340,TRAINING & DEVELOPMENT,178.8
2016-09-23,WWW.IFST.ORG,10085422,Membership of Organisations,130
2016-09-24,OYSTER RENEW WEB,10085110,OTHER TRAVEL,-20
2016-09-23,INDEPENDENT NEWS & MED,10085520,RECRUITMENT ADVERTISING,723.12
2016-09-23,FTC ECOM,10085510,TRAINING & DEVELOPMENT,719
2016-09-23,SHL GROUP LTD,10085520,RECRUITMENT ADVERTISING,118.2
2016-09-24,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-09-23,JOHN LEWIS,10085721,MISCELLANEOUS EXPENDITURE,40
2016-09-25,CITYAIRPORTTAXISCOM,10085721,TAXI SERVICES,36.36
2016-09-25,M&S SIMPLY FOOD - SSP,10085721,SUBSISTENCE,14.98
2016-09-23,TESCO PAY AT PUMP 4039,10085820,VEHICLE HIRE,29.19
2016-09-23,UNION SQUARE CAR PARK,10085820,OTHER TRAVEL,18.5
2016-09-22,DUNSTON HALL HOTEL,10085150,SUBSISTENCE,17.7
2016-09-22,OYSTER AUTOTOPUP,10085110,OTHER TRAVEL,20
2016-09-22,THE POST OFFICE,10085150,POSTAGE,3.95
2016-09-22,MARKS&SPENCER PLC SACA,10085820,CATERING & HOSPITALITY,21.65
2016-09-22,PIZZA EXPRESS,10085820,SUBSISTENCE,42
2016-09-22,AMAZON UK MARKETPLACE,10085541,ICT COSTS,18.7
2016-09-21,AMAZON UK MARKETPLACE,10085340,ICT,119.9
2016-09-20,CLOUDFLARE,10085250,COMPUTER SOFTWARE,158.28
2016-09-20,LPS MARINA PARKING,10085150,OTHER TRAVEL,5
2016-09-21,PRESS EYE LTD,10085820,PRINTING,388.7
2016-09-21,USW COMMERCIAL SERVICE,10085721,TRAINING & DEVELOPMENT,495
2016-09-21,UPPER CRUST,10085721,SUBSISTENCE,8.03
2016-09-21,SURVEYMONKEY,10085820,PROFESSIONAL SERVICES,779
2016-09-21,AMAZON UK MARKETPLACE,10085340,ICT,120.9
2016-09-20,APCOA - OFF STREET,10085110,OTHER TRAVEL,4
2016-09-20,HOTEL VIP ZURIQUE,10085410,SUBSISTENCE,2.65
2016-09-20,ROYAL MAIL GROUP,10085543,OTHER FACILITIES COSTS ,944.4
2016-09-20,JINTANA LTD,10085150,SUBSISTENCE,25
2016-09-20,DOD`S PARLIAMENTARY CO,10085460,MEMBERSHIP OF ORGANISATIONS,354
2016-09-20,BOULEVARD CAFE,10085820,SUBSISTENCE,63.5
2016-09-20,AMAZON UK MARKETPLACE,10085370,MISCELLANEOUS EXPENDITURE,2.73
2016-09-20,PRET A MANGER,10085721,SUBSISTENCE,3.65
2016-09-20,THE PEN AND PAPER STAT,10085721,STATIONERY,8.74
2016-09-19,TVLICENSING.CO.UK,10085820,OTHER FACILITIES COSTS,145.5
2016-09-20,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,9.2
2016-09-19,APCOA - NWR LEEDS,10085510,OTHER TRAVEL,19
2016-09-19,POST OFFICE COUNTER,10085150,POSTAGE,5.1
2016-09-19,AMAZON UK MARKETPLACE,10085721,MISCELLANEOUS EXPENDITURE,4.9
2016-09-19,SHL GROUP LTD,10085520,RECRUITMENT ADVERTISING,591
2016-09-19,AMAZON EU,10085370,MISCELLANEOUS EXPENDITURE,14.09
2016-09-15,AIRPORT COMMUTER,10085110,RAIL TRAVEL,89.31
2016-09-16,ALOFT BRUSSELS SCHUMAN,10085424,FOREIGN SUBSISTENCE,19.8
2016-09-16,PAYPAL  ICEDESIGNMA,10085452,TRAINING & DEVELOPMENT,294
2016-09-16,MR J OLDROYD CAFE LUCA,10085370,CATERING & HOSPITALITY,358.5
2016-09-16,0410.8541.6146 ERASMUS,10085460,OTHER TRAVEL,244.91
2016-09-16,6021.4068.5010 ERASMUS,10085460,OTHER TRAVEL,244.91
2016-09-16,AMAZON UK MARKETPLACE,10085820,MISCELLANEOUS EXPENDITURE,32.98
2016-09-15,LA BRACE,10085424,FOREIGN SUBSISTENCE,35.96
2016-09-14,XPERT TAXIS,10085110,TAXI SERVICES,26.52
2016-09-15,WWW.DEPAK.DE,10085250,TRAINING & DEVELOPMENT,1095.81
2016-09-15,RYMAN,10085721,STATIONERY,23.99
2016-09-15,OYSTER AUTOTOPUP,10085530,OTHER TRAVEL,20
2016-09-15,DISCLOSURE SCOT,10085520,Recruitment,25
2016-09-15,CUSTOMER THERMOMETER,10085452,ICT,34.28
2016-09-14,BLS DAPULSE DOT COM180,10085452,TRAINING & DEVELOPMENT,363.76
2016-09-13,XPERT TAXIS,10085110,TAXI SERVICES,20.27
2016-09-14,CO-OP GROUP FOOD,10085250,SUBSISTENCE,5
2016-09-14,THE FARMERS CLUB,10085110,Actual Bed and breakfast costs,94
2016-09-14,NCP ADAPTIS ATW,10085721,OTHER TRAVEL,6
2016-09-14,LIVEGROUP.CO.UK,10085330,TELECOMS,142.83
2016-09-14,SHL GROUP LTD,10085520,RECRUITMENT ADVERTISING,472.8
2016-09-14,AMAZON UK MARKETPLACE,10085541,ICT COSTS,79.6
2016-09-13,XPERT TAXIS,10085110,TAXI SERVICES,9.21
2016-09-12,JETBLUE   27906163869091,10085110,AIR TRAVEL,11.59
2016-09-12,SOFITEL ATHENS AIRPORT,10085250,Actual Bed and breakfast costs,142.26
2016-09-12,ALOFT BRUSSELS SCHUMAN,10085412,SUBSISTENCE,10.87
2016-09-12,XPERT TAXIS,10085110,TAXI SERVICES,28.59
2016-09-13,CAMPDENBRIC,10085721,TRAINING & DEVELOPMENT,420
2016-09-13,APCOA PARKING (UK) LTD,10085530,OTHER TRAVEL,18
2016-09-13,MR J OLDROYD CAFE LUCA,10085370,CATERING & HOSPITALITY,602.25
2016-09-13,ATP INSTRUMENTATION,10085370,LAB & TECHNICAL EQUIPMENT,540
2016-09-13,WWW.GR8ESCAPEYORK.CO.U,10085452,TRAINING & DEVELOPMENT,262.8
2016-09-12,AMAZON UK MARKETPLACE,10085110,MISCELLANEOUS EXPENDITURE,64.7
2016-09-12,APCOA - OFF STREET,10085110,OTHER TRAVEL,4.2
2016-09-12,POST OFFICE COUNTER,10085150,POSTAGE,10.14
2016-09-12,APPLE STORE R313,10085820,ICT,38
2016-09-12,APCOA PARKING (UK) LTD,10085530,OTHER TRAVEL,9
2016-09-12,AMAZON EU,10085541,ICT COSTS,5.43
2016-09-12,SELF CCAB 36,10085412,SUBSISTENCE,8.3
2016-09-10,OYSTER AUTOTOPUP,10085110,OTHER TRAVEL,20
2016-09-09,WAGAMAMA T5 HEATHROW,10085820,SUBSISTENCE,13.2
2016-09-09,POST OFFICE COUNTER,10085150,POSTAGE,2.81
2016-09-09,OYSTER RENEW WEB,10085110,OTHER TRAVEL,20
2016-09-09,EUROWINGS UCL36Q_1146822,10085250,AIR TRAVEL,147.98
2016-09-09,EDF ENERGY-CUST' F,10085543,OTHER ENERGY/UTILITIES/WASTE COST,716.4
2016-09-11,CAFFE NERO,10085412,SUBSISTENCE,7.35
2016-09-11,TENG,10085412,SUBSISTENCE,21.75
2016-09-10,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-09-09,AMAZON EU,10085460,MISCELLANEOUS EXPENDITURE,18.99
2016-09-09,CUSTOMER THERMOMETER,10085520,ICT,20.3
2016-09-09,ERASMUS TOURS AND TOUR,10085460,OTHER TRAVEL,245.62
2016-09-09,BARNETT HILL,10085460,Actual Bed and breakfast costs,247.2
2016-09-10,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-09-09,CUSTOMER THERMOMETER,10085520,ICT,20.3
2016-09-10,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-09-08,MIPERMIT PARKING,10085721,OTHER TRAVEL,3.6
2016-09-08,MIPERMIT PARKING-DOM,10085721,OTHER TRAVEL,3.1
2016-09-09,TEXACO GAMRON,10085721,VEHICLE HIRE,30.64
2016-09-09,TESCO STORE 3486,10085820,SUBSISTENCE,21.14
2016-09-09,TESCO STORE 3486,10085820,SUBSISTENCE,10
2016-09-09,OYSTER AUTOTOPUP,10085820,OTHER TRAVEL,20
2016-09-09,"HOTEL PARK,PN NABR.IVA",10085410,Actual Bed and breakfast costs,239.75
2016-09-07,CAMBRIDGE CC PARK STRE,10085340,OTHER TRAVEL,9.6
2016-09-08,HOLIDAY INN LEEDS,10085150,SUBSISTENCE,8.03
2016-09-08,THE FARMERS CLUB,10085110,Actual Bed and breakfast costs,302
2016-09-08,KINGS HEAD CIREN FR DS,10085510,Actual Bed and breakfast costs,263.92
2016-09-08,OYSTER AUTOTOPUP,10085452,OTHER TRAVEL,20
2016-09-08,OYSTER AUTOTOPUP,10085510,OTHER TRAVEL,20
2016-09-08,ZIZZI CENTRAL ST,10085820,SUBSISTENCE,20.85
2016-09-08,SPAGHETTI HOUSE SICILI,10085820,SUBSISTENCE,15
2016-09-08,BURGOYNES OF LYONSHALL,10085721,MISCELLANEOUS EXPENDITURE,528
2016-09-08,THE FARMERS CLUB,10085721,Actual Bed and breakfast costs,94.4
2016-09-08,PAYPAL  SASSECURITY,10085820,OTHER FACILTIES COSTS - SECURITY,126.94
2016-09-08,TRANSLINK WEB PAYMENTS,10085820,RAIL TRAVEL,15
2016-09-08,TNT UK LTD,10085820,POSTAGE,73.79
2016-09-08,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,9.2
2016-09-07,POST OFFICE COUNTER,10085150,POSTAGE,1.92
2016-09-07,OYSTER AUTOTOPUP,10085110,OTHER TRAVEL,20
2016-09-07,LUL TICKET MACHINE,10085110,OTHER TRAVEL,25
2016-09-07,POST OFFICE COUNTER,10085150,POSTAGE,18.28
2016-09-07,SHL GROUP LTD,10085520,RECRUITMENT ADVERTISING,472.8
2016-09-07,MARKS&SPENCER PLC SF,10085820,SUBSISTENCE,4.8
2016-09-07,GODADDY COM EUROPE,10085541,ICT COSTS,244.79
2016-09-07,AMAZON UK MARKETPLACE,10085370,MISCELLANEOUS EXPENDITURE,12.64
2016-09-07,EAT LTD,10085820,SUBSISTENCE,6.48
2016-09-07,CARLUCCIOS LTD,10085820,SUBSISTENCE,15
2016-08-22,4IMPRINT,10085370,PRINTING,186.54
2016-09-05,WWW.VIPHOTELS.COM,10085410,Actual Bed and breakfast costs,296.64
2016-09-06,THE POST OFFICE,10085150,POSTAGE,2.37
2016-09-06,RYMAN 1014,10085340,STATIONERY,27.57
2016-09-06,PARK INN BIRMINGHAM W,10085150,SUBSISTENCE,5
2016-09-06,AMAZON DIGITAL DWNLDS,10085150,ICT COSTS,1.99
2016-09-06,AMAZON UK RETAIL AMAZO,10085340,ICT,145
2016-09-06,THE CHARTERED INSTITUT,10085721,Membership of Organisations,235
2016-09-06,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,9.2
2016-09-06,NORTHGATE TRAINING LTD,10085510,TRAINING & DEVELOPMENT,492
2016-09-06,NATIONAL EXPRESS LIMIT,10085460,OTHER TRAVEL,13
2016-09-05,SURVEYMONKEY.COM,10085721,PROFESSIONAL SERVICES,24
2016-09-06,INDEPENDENT NEWS & MED,10085820,PROGRAMME EXPENDITURE,979.2
2016-09-06,BELFAST MET  CENTRAL A,10085820,TRAINING & DEVELOPMENT,605
2016-09-06,MARKHAM VALE GREGGS,10085150,SUBSISTENCE,4.4
2016-09-05,APCOA - OFF STREET,10085110,OTHER TRAVEL,4.2
2016-09-05,OYSTER RENEW WEB,10085820,OTHER TRAVEL,20
2016-09-05,GBP PENTON PUBLICATION,10085820,PROGRAMME EXPENDITURE,180
2016-09-05,OYSTER BUS AUTOSET,10085370,OTHER TRAVEL,20
2016-09-02,EXPEDIA,10085340,AIR TRAVEL,497.24
2016-09-02,WWW.CATALOGUE.WLPVP.CO,10085110,STATIONERY,26.68
2016-09-03,TESCO-STORES 6596,10085820,SUBSISTENCE,9.3
2016-09-02,GOOGLE  SVCSAPPS_FSA-E,10085541,ICT COSTS,62.7
2016-09-02,OYSTER AUTOTOPUP,10085510,OTHER TRAVEL,20
2016-08-31,BP MALTHURST ST MARYS,10085150,SUBSISTENCE,4
2016-09-01,PRET A MANGER,10085110,SUBSISTENCE,6
2016-09-01,GREGGS - S0773,10085150,SUBSISTENCE,2.8
2016-09-01,LADY ANNE MIDDELTONS H,10085150,SUBSISTENCE,19.95
2016-09-01,TRANSLINK WEB PAYMENTS,10085820,RAIL TRAVEL,17.5
2016-09-01,APCOA - NWR LEEDS,10085510,OTHER TRAVEL,19
2016-09-01,THE MERCHANT TAVER,10085150,SUBSISTENCE,19.68
2016-09-01,CIPD MEMBERSHIP RENEWA,10085541,Membership of Organisations,148
2016-09-01,AMAZON UK MARKETPLACE,10085541,ICT COSTS,14.88
2016-09-01,THE FARMERS CLUB,10085110,Actual Bed and breakfast costs,94
2016-08-30,ZEEMAPS,10085250,ICT,256.12
2016-08-31,EB  I CONTAIN MULTITUD,10085544,PUBLICATIONS,14
2016-08-31,DISCLOSURE SCOT,10085520,Recruitment,25
2016-08-31,CONGESTION CHARGE,10085370,OTHER TRAVEL,10
2016-08-31,MARKS&SPENCER PLC,10085721,SUBSISTENCE,16.78
2016-08-31,AMAZON UK MARKETPLACE,10085541,ICT COSTS,406.95
2016-08-31,AMAZON UK MARKETPLACE,10085541,ICT COSTS,265.98
2016-08-31,AMAZON UK MARKETPLACE,10085370,MISCELLANEOUS EXPENDITURE,21.97
2016-08-31,3119 ARAMARK CAFE,10085721,SUBSISTENCE,2.75
2016-08-31,DISCLOSURE SCOT,10085520,Recruitment,25
