TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-06-07,CORALE VERDI,10085410,Subsistence 24 hour subsistence,31.49
2017-06-09,SERENISSIMA RISTORAZI,10085410,Subsis day time meal allowance,6.09
2017-06-09,STARHOTELS DU PARC,10085410,Subsistence 24 hour subsistence,26.4
2017-06-23,CAFFE RAFFAEL,10085410,Subsistence 24 hour subsistence,32.06
2017-06-23,INTERCONTINENTAL HOTELS,10085410,Actual Bed and breakfast costs,483.11
2017-06-23,RELISH,10085410,Subsis day time meal allowance,9.06
2017-06-15,JAMIES ITALIAN,10085820,Subsistence 24 hour subsistence,27.5
2017-06-22,EB  CIPR MEET THE MEDI,10085820,Staff training: Region & HQ Admin,38.57
2017-06-27,APPLE STORE R313,10085820,Stationery,49.95
2017-06-09,FOX AND ANCHOR,10085350,Hospitality,102.8
2017-06-09,CUSTOMER THERMOMETER,10085510,Incidental expenses,21.24
2017-06-21,WWW.LUNDIAONLINE.CO.UK,10085510,Furniture fittings & misc supply,1186.8
2017-06-30,CUSTOMER THERMOMETER,10085510,Incidental expenses,35.05
2017-06-02,GOOGLE  SVCSAPPS_FSA-E,10085541,IT Software Licences,62.7
2017-06-12,AMAZON.CO.UK,10085541,Computer Hardware/Software,459.99
2017-06-12,AMZ BASICESSENTIALS AM,10085541,Computer Hardware/Software,-504.58
2017-06-13,AMAZON UK MARKETPLACE,10085541,Computer Hardware/Software,459.99
2017-06-21,AMAZON DIGITAL VIDEO,10085541,Other services,4.49
2017-06-25,AMAZON UK MARKETPLACE,10085541,Computer Consumables,21.98
2017-06-26,MSFT  <E04003YT76>,10085541,IT Software Licences,347.04
2017-06-29,CIPD MEMBERSHIP RENEWA,10085541,Subscriptions to pro bodies,153
2017-06-15,CIPD INTEGRA,10085820,Subscriptions to pro bodies,180
2017-06-20,WWW.BELFASTAIRPORT.COM,10085820,Travel UK Other Travel,18.99
2017-06-05,SURVEYMONKEY,10085721,Project Programme Expenditure,24
2017-06-05,LIGHTHOUSE PRINTIN,10085721,Stationery,127.5
2017-06-15,TESCO PFS 5268,10085721,Subsis day time meal allowance,4.3
2017-06-15,WWW.NISBETS.COM,10085721,Project Programme Expenditure,177.55
2017-06-19,WWW.NEOPOST.CO.UK,10085721,Estate maintenance,534.96
2017-06-29,CIPD INTEGRA,10085721,Subscriptions to pro bodies,92
2017-06-29,EB  IMPROVE TRAINING S,10085721,Staff training: Corp Strategy,150
2017-06-11,AMAZON UK MARKETPLACE,10085346,Computer Consumables,14.97
2017-06-30,SAINSBURYS SACAT 2019,10085346,Subsistence - Hospitality,30.65
2017-06-07,APPLE STORE R334,10085332,Computer Hardware/Software,1856.4
2017-06-14,AUTO PRINTERS,10085332,Printing & binding,352.8
2017-06-20,AUTO PRINTERS,10085332,Printing & binding,987.84
2017-06-27,DRI MICROSOFT HUP,10085332,IT Software Licences,9.95
2017-06-06,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-06-09,CUSTOMER THERMOMETER,10085580,Incidental expenses,21.24
2017-06-12,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-06-13,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-06-14,GUARDIAN NEWS & MEDIA,10085520,Recruitment & advertising charges,4500
2017-06-14,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-06-15,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-06-19,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-06-26,SHL GROUP LTD,10085520,Recruitment & advertising charges,360
2017-06-27,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-06-30,HAYMARKET PUBLISHI,10085520,Recruitment & advertising charges,1140
2017-06-05,A1 EXECUTIVE TRAVEL GR,10085330,Travel UK Other Travel,10.23
2017-06-13,CMT (UK) LTD - GLASGOW,10085330,Travel UK Other Travel,10
2017-06-20,VERIFONE TAXI/PRIVATE,10085330,Travel UK Other Travel,10.8
2017-06-23,NCP LIMITED,10085330,Travel UK Other Travel,15.5
2017-06-28,TRAFFORD CARS LTD,10085330,Travel UK Other Travel,15.54
2017-06-05,SPAGHETTI HOUSE SICILI,10085510,Hospitality,133.33
2017-06-20,60 HOPE ST,10085120,Hospitality,1084.22
2017-06-26,TALLI JOE,10085510,Hospitality,53.62
2017-06-06,GOVKNOW EVENTS LIMITED,10085347,Staff training: Corp Strategy,468
2017-06-15,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2017-06-19,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2017-06-21,CHARTERED INSTITUTE OF,10085550,Subscriptions to pro bodies,236
2017-06-21,CHARTERED INSTITUTE OF,10085550,Staff training: Corp Strategy,300
2017-06-06,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,12.45
2017-06-07,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.25
2017-06-07,PRET A MANGER,10085820,Subsistence 24 hour subsistence,10.14
2017-06-07,BOOTS 1521,10085820,Subsis day time meal allowance,4.89
2017-06-13,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,16.73
2017-06-14,BOOTS 1521,10085820,Subsis day time meal allowance,4.89
2017-06-14,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.25
2017-06-29,ITSU 077 HEATHROW T5,10085820,Subsistence 24 hour subsistence,14.89
2017-06-15,LA SCALA RESTAURANT,10085820,Subsis day time meal allowance,37.8
2017-06-03,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,20
2017-06-19,SAINSBURYS 2019,10085110,Hospitality,2.8
2017-06-21,APCOA - OFF STREET,10085460,Travel UK Other Travel,4.4
2017-06-27,APCOA - OFF STREET,10085460,Travel UK Other Travel,4.4
2017-06-29,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,20
2017-06-12,KALAMAZOO SECURE LTD,10085543,Other Accommodation Costs,369.11
2017-06-13,TMR EXECUTIVE AGENCY L,10085543,Other Accommodation Costs,447.6
2017-06-13,TMR EXECUTIVE AGENCY L,10085543,Other Accommodation Costs,1371.24
2017-06-20,WWW.PMGLTD.CO.UK,10085722,Staff training: Corp Strategy,594
2017-06-06,WWW.PMGLTD.CO.UK,10085721,Staff training: Region & HQ Admin,594
2017-06-08,AMAZON UK MARKETPLACE,10085721,Stationery,75.22
2017-06-08,MARKS&SPENCER PLC,10085721,Subsistence - Hospitality,258.5
2017-06-13,J J'S,10085721,Committee Costs,109.44
2017-06-19,COSTA COFFEE,10085721,Subsis incidental personal expens,6.2
2017-06-15,INST OF TRANS INT,10085721,Staff training: Region & HQ Admin,149
2017-06-21,TESCO STORES 4386,10085721,Subsistence - Hospitality,8.35
2017-06-01,CAPITA BUS SVS-MOTO,10085332,Staff training: Region & HQ Admin,710.46
2017-06-28,GREGGS PLC,10085332,Subsis day time meal allowance,3.05
2017-06-28,SAINSBURYS 2019,10085332,Subsis Family & Friends Allowance,3.9
2017-06-02,WWW.WESTMINSTER-BRIEFI,10085820,Staff training: Region & HQ Admin,354
2017-06-27,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,34
2017-06-06,BENNYS CAFE LTD,10085820,Hospitality,15
2017-06-13,RIVERSIDE INN,10085820,Subsistence 24 hour subsistence,15.9
2017-06-14,SAINSBURYS 2170,10085820,Subsistence 24 hour subsistence,3.65
2017-06-15,WALL HILL FARM,10085820,Actual Bed and breakfast costs,140
2017-06-15,WWW.WALLHILLFARMGUESTH,10085820,Actual Bed and breakfast costs,70
2017-06-20,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,70
2017-06-22,BENNYS CAFE LTD,10085820,Hospitality,28
2017-06-28,HEALTH MATTERS HEALTH/,10085820,Staff medicals,1108.28
2017-06-30,BELFAST CROWN.,10085820,Legal expenses - FSA,55
2017-06-20,TAMESIDE METROPOLITAN,10085340,Subscriptions to pro bodies,26.32
2017-06-28,TESCO STORES 6109,10085340,Subsistence - Hospitality,88.08
2017-06-30,WWW.CJSEVENTS.CO.UK,10085340,Conference & meeting facilities,922.5
2017-06-05,AMAZON UK MARKETPLACE,10085350,Stationery,19
2017-06-06,WWW.PUBLICPOLICYEXCHAN,10085370,Staff training: Region & HQ Admin,993.6
2017-06-07,AMAZON EU,10085350,Meat inspection equip/consumables,73.32
2017-06-07,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,124.19
2017-06-07,AMAZON UK RETAIL AMAZO,10085350,Meat inspection equip/consumables,73.32
2017-06-08,AMAZON EU,10085350,Meat inspection equip/consumables,6.11
2017-06-09,HUMANE SLAUGHTER,10085350,Travel UK Other Travel,63.45
2017-06-10,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-06-10,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-06-14,AMAZON UK RETAIL AMAZO,10085350,Computer Hardware/Software,439.95
2017-06-15,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-06-16,F. L. SERVICES LIMITED,10085350,Freezers for Sample,5
2017-06-16,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-06-16,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-06-17,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-06-19,AMAZON UK MARKETPLACE,10085350,Computer Consumables,35.96
2017-06-19,AMAZON UK MARKETPLACE,10085350,Computer Consumables,32.91
2017-06-19,AMAZON UK MARKETPLACE,10085350,Computer Consumables,4
2017-06-19,ROYAL MAIL PRE-PAY,10085370,Postal Charges,100
2017-06-19,ROYAL MAIL PRE-PAY,10085370,Postal Charges,50
2017-06-19,ROYAL MAIL PRE-PAY,10085370,Postal Charges,30
2017-06-19,ROYAL MAIL PRE-PAY,10085370,Postal Charges,15
2017-06-20,AMAZON.CO.UK,10085350,Computer Consumables,25.97
2017-06-20,AMAZON UK MARKETPLACE,10085350,Furniture fittings & misc supply,9.79
2017-06-20,AMAZON UK MARKETPLACE,10085350,Computer Consumables,28.47
2017-06-20,AMAZON UK MARKETPLACE,10085350,Computer Consumables,11.97
2017-06-20,AMAZON UK MARKETPLACE,10085350,Computer Consumables,3.99
2017-06-20,AMAZON UK MARKETPLACE,10085350,Computer Consumables,6.99
2017-06-20,AMAZON UK MARKETPLACE,10085350,Computer Consumables,38.15
2017-06-21,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-06-22,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-06-28,AMAZON UK RETAIL AMAZO,10085350,Computer Consumables,16.48
2017-06-28,INTERNATIONAL SCIENTIF,10085350,Sample collect equip/consumable,204
2017-06-30,WWW.FLSUK.CO.UK,10085350,Freezers for Sample,144.69
2017-06-06,SHL GROUP LTD,10085520,Recruitment & advertising charges,600
2017-06-07,CHART INST OF ENV,10085520,Recruitment & advertising charges,1560
2017-06-07,GLOBAL INSIGHT CONFERE,10085520,Staff training: Corp Strategy,658.8
2017-06-09,CIPD INTEGRA,10085520,Subsis Family & Friends Allowance,1620
2017-06-22,SHL GROUP LTD,10085520,Recruitment & advertising charges,360
2017-06-28,OYSTER AUTOTOPUP,10085520,Travel UK Other Travel,20
2017-06-28,CIPD INTEGRA,10085520,Subscriptions to pro bodies,92
2017-06-01,APCOA,10085452,Travel UK Other Travel,12.7
2017-06-06,APCOA,10085452,Travel UK Other Travel,18.2
2017-06-15,CUSTOMER THERMOMETER,10085452,IT Software Licences,35.74
2017-06-16,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-06-21,APCOA,10085452,Travel UK Other Travel,25.2
2017-06-21,CIPD INTEGRA,10085452,Subscriptions to pro bodies,180
2017-06-23,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-06-15,APCOA,10085530,Travel UK Other Travel,9
2017-06-15,APCOA,10085530,Travel UK Other Travel,9
2017-06-19,APCOA,10085530,Travel UK Other Travel,9
2017-06-19,WWW.CIPS.ORG,10085530,Subscriptions to pro bodies,187.68
2017-06-20,DUN & BRADSTREET LIMIT,10085530,Publication & translation service,97.84
2017-06-21,APCOA,10085530,Travel UK Other Travel,18
2017-06-01,UNI CAM ESALES,10085460,Staff training: Corp Strategy,130
2017-06-02,ARTOFEMPATHYCOUK,10085460,Staff training: Corp Strategy,111
2017-06-06,AMAZON UK MARKETPLACE,10085460,Stationery,24.33
2017-06-07,AMAZON EU,10085460,Stationery,19.61
2017-06-07,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,140
2017-06-07,WWW.MOSSBROSHIRE.CO.UK,10085460,Incidental expenses,93
2017-06-08,AMAZON EU,10085460,Stationery,20.7
2017-06-08,AMAZON UK MARKETPLACE,10085460,Stationery,2.22
2017-06-08,HTTP://WWW.EUROTOX2017,10085460,Staff training: Corp Strategy,613.16
2017-06-09,AMAZON.CO.UK,10085460,Stationery,2.41
2017-06-09,AMAZON UK MARKETPLACE,10085460,Stationery,4.9
2017-06-11,AMAZON EU,10085460,Stationery,47.99
2017-06-12,WWW.PRET.COM,10085460,Hospitality,54.95
2017-06-12,WWW.RYMAN.CO.UK,10085460,Stationery,19.94
2017-06-13,WWW.PRET.COM,10085460,Hospitality,53.95
2017-06-13,WWW.PRET.COM,10085460,Hospitality,4.5
2017-06-14,WWW.SOTON.AC.UK,10085460,Staff training: Corp Strategy,60
2017-06-19,AMAZON UK RETAIL AMAZO,10085460,Stationery,56.99
2017-06-20,DRI NUANCE,10085460,IT Software Licences,31.28
2017-06-20,DRI NUANCE,10085460,IT Software Licences,140
2017-06-21,WWW.PRET.COM,10085460,Hospitality,17.95-
2017-06-24,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,40
2017-06-28,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,107
2017-06-28,WWW.PRET.COM,10085460,Hospitality,165.65
2017-06-01,INTERNATIONAL CHEESE,10085250,Incidental expenses,15.85
2017-06-01,WAGAMAMA HOLBORN,10085250,Hospitality,32.15
2017-06-06,CITYFLEET/COMCAB,10085250,Travel UK Taxi/Bus/Tube,13.2
2017-06-06,VERIFONE TAXI/PRIVATE,10085250,Travel UK Taxi/Bus/Tube,12.32
2017-06-07,A1 EXECUTIVE TRAVEL GR,10085250,Travel UK Taxi/Bus/Tube,11
2017-06-07,A1 EXECUTIVE TRAVEL GR,10085250,Travel UK Taxi/Bus/Tube,10.5
2017-06-07,WEST COAST TRAINS,10085250,Travel UK Other Travel,15.2
2017-06-15,M&S SIMPLY FOOD - SSP,10085250,Incidental expenses,30.55
2017-06-15,WWW.DIALACAB.CO.UK,10085250,Travel UK Taxi/Bus/Tube,5.04
2017-06-21,STARBUCKS GATWICK,10085250,Subsis day time meal allowance,6.95
2017-06-21,IZ  BELFAST AIRPORT TA,10085250,Travel UK Taxi/Bus/Tube,34.2
2017-06-21,HOTEL IBIS,10085250,Travel UK Other Travel,218
2017-06-21,DEANES DELI,10085250,Subsistence 24 hour subsistence,57.8
2017-06-22,STRANGFORD BAR & GRILL,10085250,Subsistence 24 hour subsistence,7.89
2017-06-28,KINGS HOTEL,10085250,Other Accommodation Costs,2278.5
2017-06-29,WWW.DIALACAB.CO.UK,10085250,Travel UK Taxi/Bus/Tube,13.44
2017-06-05,3119 ARAMARK CAFE,10085721,Subsis day time meal allowance,1.95
2017-06-05,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-06-06,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,17.55
2017-06-07,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,4
2017-06-07,EAT,10085721,Subsistence 24 hour subsistence,4.5
2017-06-13,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,15.3
2017-06-13,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-06-13,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,4.2
2017-06-14,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,2.7
2017-06-14,EAT,10085721,Subsistence 24 hour subsistence,4.5
2017-06-14,THE FARMERS CLUB,10085721,Actual Bed and breakfast costs,145
2017-06-21,MARKS&SPENCER PLC SACA,10085721,Subsistence 24 hour subsistence,14.4
2017-06-26,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-06-26,PUMPKIN CAFE,10085721,Subsis day time meal allowance,3.09
2017-06-27,BEST WESTERN HOTELS,10085721,Subsistence 24 hour subsistence,12
2017-06-27,PASTY SHOP,10085721,Subsistence 24 hour subsistence,6.88
2017-06-28,NCP LIMITED,10085721,Travel UK Other Travel,6
2017-06-07,MBL SEMINARS,10085350,Staff training: Region & HQ Admin,696
2017-06-08,ASDA PETROL 4858,10085722,Travel UK Other Travel,10.45
2017-06-29,NCP CARDIFF AIRPORT,10085722,Travel UK Other Travel,28.35
2017-06-29,CIEH,10085722,Subscriptions to pro bodies,210
2017-06-15,SALFORD PROFESSIONAL D,10085410,Staff training: Corp Strategy,1800
2017-06-28,PAYPAL  NOORD GROUP,10085541,Other services,118.8
2017-06-08,"RSTUDIO, INC.",10085544,IT Software Licences,78.92
2017-06-12,THE SATORI LAB,10085544,Consultants fees,2864.28
2017-06-27,WWW.ICO.GOV.UK,10085544,Staff training: Corp Strategy,500
2017-06-16,BENNYS CAFE LTD,10085820,Hospitality,12
2017-06-16,BOULEVARD CAFE,10085820,Hospitality,70
2017-06-02,OYSTER AUTOTOPUP,10085150,Travel UK Taxi/Bus/Tube,20
2017-06-23,WORDWAVE INTERNATIONAL,10085150,Legal Expenses - FSA,164.49
