TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-10-18,LUL TICKET MACHINE,10085150,OTHER TRAVEL,4.9
2016-10-18,WAKEFIELD COUNCIL,10085150,OTHER TRAVEL,25
2016-10-18,EAST MIDLANDS TRAI,10085424,OTHER TRAVEL,15.5
2016-10-18,PAYPAL  OPENDATAINS,10085544,TRAINING & DEVELOPMENT,1076.4
2016-10-18,SAINSBURYS LOC4053,10085721,SUBSISTENCE,4.5
2016-10-18,K INTERNATIONAL LTD,10085370,PROFESSIONAL SERVICES,17.04
2016-10-18,WOTTON HOUSE,10085530,Actual Bed and breakfast costs,250
2016-10-19,AMAZON UK MARKETPLACE,10085541,ICT,270
2016-10-18,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,9.2
2016-10-16,LUL TICKET MACHINE,10085150,OTHER TRAVEL,4.9
2016-10-17,SHAKESPEARE'S HEAD,10085150,SUBSISTENCE,21.98
2016-10-17,WM MORRISONS,10085721,SUBSISTENCE,4
2016-10-17,ARRIVA TRAINS WALE,10085721,RAIL TRAVEL,80.8
2016-10-13,HOTEL ROYAL WINDSOR,10085410,Actual Bed and breakfast costs,201.12
2016-10-14,ARGOS RETAIL GROUP,10085330,MISCELLANEOUS EXPENDITURE,42.93
2016-10-14,POST OFFICE COUNTER,10085150,POSTAGE,6.6
2016-10-16,OYSTER AUTOTOPUP,10085150,OTHER TRAVEL,20
2016-10-16,M&S SIMPLY FOOD-SSP,10085412,SUBSISTENCE,1.25
2016-10-16,SHAKESPEARE'S HEAD,10085150,SUBSISTENCE,21.98
2016-10-15,CUSTOMER THERMOMETER,10085452,ICT,37.18
2016-10-14,AMAZON EU,10085150,MISCELLANEOUS EXPENDITURE,39.99
2016-10-14,THE FARMERS CLUB,10085110,Actual Bed and breakfast costs,281.6
2016-10-16,ITSU 062 EUSTON PIAZZA,10085412,SUBSISTENCE,7.99
2016-10-16,RIVERSIDE HOTEL,10085412,SUBSISTENCE,11.5
2016-10-13,INCOME OFFICE (2),10085460,TRAINING & DEVELOPMENT,330.35
2016-10-15,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-10-14,POST OFFICE COUNTER,10085150,POSTAGE,7.68
2016-10-13,OYSTER BUS AUTOTOP,10085110,OTHER TRAVEL,20
2016-10-13,WWW.CATALOGUE.WLPVP.CO,10085820,STATIONERY,26.68
2016-10-13,SEVERN RIVER CROSSIN P,10085150,OTHER TRAVEL,6.6
2016-10-13,MCDONALDS,10085150,SUBSISTENCE,4.69
2016-10-13,MARRIOTT,10085350,Actual Bed and breakfast costs,88.88
2016-10-13,MARKHAM VALE GREGGS,10085150,SUBSISTENCE,4.59
2016-10-13,AMAZON UK RETAIL AMAZO,10085370,MISCELLANEOUS EXPENDITURE,113.8
2016-10-13,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-10-13,OYSTER AUTOTOPUP,10085530,OTHER TRAVEL,20
2016-10-13,WWW.VETSSOUTH.COM,10085370,PUBLICATIONS,60
2016-10-13,BMJ CAREERS,10085370,PUBLICATIONS,1096.8
2016-10-13,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,89.4
2016-10-13,AMAZON UK MARKETPLACE,10085541,MISCELLANEOUS EXPENDITURE,5.99
2016-10-14,AMAZON UK MARKETPLACE,10085541,MISCELLANEOUS EXPENDITURE,390
2016-10-13,"COLEG GWENT, MONMOUTH",10085721,TRAINING & DEVELOPMENT,295
2016-10-13,UNION SQUARE CAR PARK,10085150,OTHER TRAVEL,4
2016-10-12,SELF CCAB 36,10085412,SUBSISTENCE,10.9
2016-10-12,SAINSBURYS 0735,10085150,SUBSISTENCE,3
2016-10-12,KIOSK GARE DU MIDI,10085410,FOREIGN SUBSISTENCE,26.06
2016-10-12,UPPER CRUST,10085820,SUBSISTENCE,4.59
2016-10-12,AMAZON EU,10085370,MISCELLANEOUS EXPENDITURE,40.14
2016-10-12,CIEH,10085721,MEMBERSHIP OF ORGANISATIONS,258
2016-10-12,AMAZON UK MARKETPLACE,10085370,MISCELLANEOUS EXPENDITURE,19.99
2016-10-11,DUNCAN & TODD,10085350,PERSONNEL RELATED - EYE SIGHT TESTING,125
2016-10-11,DE VALERAS,10085412,SUBSISTENCE,15.82
2016-10-11,WM MORRISONS PLC,10085150,SUBSISTENCE,3
2016-10-11,NITHCO,10085820,OTHER TRAVEL,5
2016-10-11,DISCLOSURE SCOT,10085520,RECRUITMENT,25
2016-10-10,TRANSLINK WEB PAYMENTS,10085820,RAIL TRAVEL,22.5
2016-10-11,NITHCO,10085820,OTHER TRAVEL,5
2016-10-11,APCOA PARKING (UK) LTD,10085530,OTHER TRAVEL,9
2016-10-10,APCOA - OFF STREET,10085110,OTHER TRAVEL,4.2
2016-10-10,THE POST OFFICE,10085150,POSTAGE,3.95
2016-10-10,OYSTER RENEW WEB,10085820,OTHER TRAVEL,50
2016-10-10,WWW.FLSUK.CO.UK,10085370,SAMPLE COLLECTION EQUIP / CONSUMABLES,101.1
2016-09-19,HEATHROW RAIL LINK,10085820,RAIL TRAVEL,30
2016-10-10,ROYAL MAIL GROUP,10085543,OTHER FACILITIES COSTS ,312
2016-10-07,BRADFORD LEISURE,10085150,OTHER TRAVEL,3.8
2016-10-08,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-10-06,PREMIER INN 44536670,10085460,Actual Bed and breakfast costs,199
2016-10-07,PREMIER INN 44536670,10085460,Actual Bed and breakfast costs,-199
2016-10-07,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-10-07,AMAZON UK MARKETPLACE,10085541,MISCELLANEOUS EXPENDITURE,27.93
2016-10-07,AMAZON UK MARKETPLACE,10085541,MISCELLANEOUS EXPENDITURE,27.93
2016-10-07,AMAZON UK MARKETPLACE,10085541,MISCELLANEOUS EXPENDITURE,27.93
2016-10-07,AMAZON UK MARKETPLACE,10085541,MISCELLANEOUS EXPENDITURE,7.98
2016-10-07,AMAZON UK MARKETPLACE,10085541,MISCELLANEOUS EXPENDITURE,27.93
2016-10-08,OYSTER AUTOTOPUP,10085510,OTHER TRAVEL,20
2016-10-08,OYSTER AUTOTOPUP,10085520,OTHER TRAVEL,20
2016-10-09,CUSTOMER THERMOMETER,10085520,ICT,21.63
2016-10-09,CUSTOMER THERMOMETER,10085520,ICT,21.63
2016-10-09,AMAZON UK RETAIL AMAZO,10085460,MISCELLANEOUS EXPENDITURE,20
2016-10-06,PRET A MANGER,10085820,SUBSISTENCE,5.1
2016-10-05,SURVEYMONKEY.COM,10085721,PROFESSIONAL SERVICES,24
2016-10-06,MCDONALDS,10085721,SUBSISTENCE,2.28
2016-10-06,WWW.VETSONLINE.COM,10085370,PUBLICATIONS,1542
2016-10-06,DISCLOSURE SCOT,10085520,RECRUITMENT,25
2016-10-06,AMAZON UK MARKETPLACE,10085370,MISCELLANEOUS EXPENDITURE,29
2016-10-06,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,9.2
2016-10-06,SAINSBURYS SACAT 2019,10085250,SUBSISTENCE,9.2
2016-10-06,LONDON GRAPHIC CENTRE,10085250,STATIONERY,119.34
2016-10-06,PREMIER INN 44533270,10085150,Actual Bed and breakfast costs,25
2016-10-06,LONDON GRAPHIC CENTRE,10085250,STATIONERY,-71.24
2016-10-05,TRAVELODGE,10085820,SUBSISTENCE,10
2016-10-06,LEON KINGSWAY,10085820,SUBSISTENCE,6.95
2016-10-06,OYSTER RENEW WEB,10085820,OTHER TRAVEL,20
2016-10-06,LUL TICKET MACHINE,10085820,OTHER TRAVEL,20
2016-10-06,HEATHROW EXPRESS,10085820,RAIL TRAVEL,22
2016-10-06,WAGAMAMA T5 HEATHROW,10085820,SUBSISTENCE,13.2
2016-10-06,THE BAGEL FACTORY,10085721,SUBSISTENCE,4.1
2016-10-05,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-10-05,THE THAI METRO,10085820,SUBSISTENCE,21.05
2016-10-05,WWW.EAT.CO.UK,10085422,SUBSISTENCE,77.98
2016-10-05,WH SMITH,10085721,SUBSISTENCE,2.68
2016-10-05,LUL TICKET MACHINE,10085721,OTHER TRAVEL,9.8
2016-10-05,NAM PO-11001881,10085721,SUBSISTENCE,12.5
2016-10-05,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-10-05,MORRISON PETROL,10085150,SUBSISTENCE,3
2016-10-04,PLASTIC-ID,10085820,STATIONERY,174
2016-10-04,UPPER CRUST,10085721,SUBSISTENCE,3.44
2016-10-04,3119 ARAMARK CAFE,10085721,SUBSISTENCE,1.65
2016-10-04,INDEPENDENT NEWS & MED,10085820,PROGRAMME EXPENDITURE,979.2
2016-10-04,TRANSLINK WEB PAYMENTS,10085820,RAIL TRAVEL,40
2016-10-04,TRANSLINK WEB PAYMENTS,10085820,RAIL TRAVEL,17.5
2016-10-03,LAS IGUANAS,10085350,SUBSISTENCE,49.8
2016-10-04,RINGGO PARKING 8 ECOMM,10085721,OTHER TRAVEL,5.36
2016-10-04,PRET A MANGER,10085721,SUBSISTENCE,4.85
2016-10-04,PRET A MANGER,10085721,SUBSISTENCE,2.25
2016-10-04,WWW.THE-SRA.ORG.UK,10085460,MEMBERSHIP OF ORGANISATIONS,520
2016-10-04,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,9.2
2016-10-03,DISCLOSURE SCOT,10085520,RECRUITMENT,25
2016-09-30,TRANSLINK WEB PAYMENTS,10085820,RAIL TRAVEL,15
2016-09-30,CIEH,10085820,MEMBERSHIP OF ORGANISATIONS,140
2016-09-30,FACEBK  KHGDQAN9E2,10085721,ICT,10.19
2016-10-02,GOOGLE  SVCSAPPS_FSA-E,10085541,ICT,62.7
2016-10-01,AMAZON UK RETAIL AMAZO,10085541,MISCELLANEOUS EXPENDITURE,5.43
2016-10-01,OYSTER AUTOTOPUP,10085452,OTHER TRAVEL,20
2016-09-30,ZOHO CORPORATION,10085541,ICT,1258.86
2016-09-30,SERCO EPC,10085460,TRAINING & DEVELOPMENT,80
2016-09-30,DEFRA,10085370,SAMPLE COLLECTION EQUIP / CONSUMABLES,247.5
2016-09-30,CUSTOMER THERMOMETER,10085510,ICT,34.98
2016-10-01,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-10-01,PIKTOCHART,10085250,ICT,15.86
2016-09-30,POST OFFICE COUNTER,10085150,POSTAGE,4.45
2016-09-30,CHARTERED INSTITUTE OF,10085550,MEMBERSHIP OF ORGANISATIONS,120
