TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-12-19,TRANSLINK WEB PAYMENTS,10085332,Rail Travel,22.5
2017-12-13,LUL TICKET MACHINE,10085820,Travel UK Taxi/Bus/Tube,50
2017-12-01,OYSTER BUS AUTOTOP,10085120,Travel UK Taxi/Bus/Tube,20
2017-12-02,OYSTER AUTOTOPUP,10085110,Travel UK Taxi/Bus/Tube,20
2017-12-06,SAINSBURYS SACAT 2019,10085460,Stationery,7.2
2017-12-09,OYSTER AUTOTOPUP,10085150,Travel UK Taxi/Bus/Tube,20
2017-12-04,THE GIBSON HOTEL RECEP,10085411,EC Incidental Allowance,5.91
2017-12-03,AMAZON WEB SERVICES,10085544,IT Software Licences,21.13
2017-12-18,WWW.KPMG.CO.UK,10085544,Staff training: Corp Strategy,1928.4
2017-12-18,BIOTECTS LTD,10085543,Other Accommodation Costs,63
2017-12-14,LISVANE STORES,10085721,Stationery,35.55
2017-12-31,FACEBK  3D68VEE9E2,10085721,Recruitment & advertising charges,37.35
2017-12-06,INSTITUTE OF PUBLIC,10085332,Project Programme Expenditure,393.15
2017-12-06,WWW.RELISH.NET,10085332,IT Software Licences,36
2017-12-19,WWW.CIMAGLOBAL.COM,10085332,Subscriptions to pro bodies,278
2017-12-20,RHIWBINA SST AW,10085332,Travel UK Other Travel,4.5
2017-12-21,WOODGREEN ENTERPRISES,10085332,Hospitality,300
2017-12-28,ATLASSIAN,10085332,IT Software Licences,69.94
2017-12-13,EJO,10085820,Legal expenses - Co searches,20
2017-12-04,TAMESIDE METROPOLITAN,10085340,Other services,30.35
2017-12-14,OU SALES,10085340,Staff training: Region & HQ Admin,85
2017-12-17,TAMESIDE METROPOLITAN,10085340,Other services,55.08
2017-12-30,VODAFONE LTD,10085340,Telecoms networks & call charges,69.32
2017-12-01,ROYAL SOCIETY OF CHEMI,10085412,Subscriptions to pro bodies,132
2017-12-01,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-12-01,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-12-01,AMAZON.CO.UK,10085350,Meat inspection equip/consumables,7.7
2017-12-01,AMAZON UK MARKETPLACE,10085350,Computer Consumables,12.99
2017-12-02,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-12-02,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-12-04,UKOFFICEDIRECT.CO.,10085350,Furniture fittings & misc supply,46.73
2017-12-06,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-12-06,INTERNATIONAL SCIENTIF,10085350,Meat inspection equip/consumables,243
2017-12-06,AMAZON UK MARKETPLACE,10085350,Furniture fittings & misc supply,8.49
2017-12-06,AMAZON EU,10085350,Meat inspection equip/consumables,12
2017-12-08,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-12-10,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-12-11,WWW.ARROWPRIVATEHIRE.C,10085370,Travel UK Taxi/Bus/Tube,63.4
2017-12-13,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-12-13,WWW.NISBETS.COM,10085350,Meat inspection equip/consumables,109.16
2017-12-14,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,16
2017-12-14,AMAZON UK PRIME AMZN.C,10085350,Other services,7.99
2017-12-15,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-12-15,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,19.94
2017-12-15,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,11.58
2017-12-15,AMAZON SVCS EU-UK AMAZ,10085350,Meat inspection equip/consumables,19.94
2017-12-15,A F MAINTENANCE SERVIC,10085350,Meat inspection equip/consumables,43.2
2017-12-16,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-12-19,CURRYS ONLINE,10085350,Computer Consumables,130
2017-12-20,WWW.DS SMITH COR.CO.UK,10085350,Meat inspection equip/consumables,14.44
2017-12-20,DRI QLIKTECH  INC,10085350,IT Software Licences,225
2017-12-20,A F MAINTENANCE SERVIC,10085350,Meat inspection equip/consumables,22.06
2017-12-20,A F MAINTENANCE SERVIC,10085350,Meat inspection equip/consumables,112.8
2017-12-21,ROYAL MAIL PRE-PAY,10085370,Stationery,100
2017-12-21,ROYAL MAIL PRE-PAY,10085370,Stationery,50
2017-12-22,DRI QLIKTECH  INC,10085350,IT Software Licences,225.00-
2017-12-19,CAFFE NERO 359 EUROSTA,10085445,EC 24 Hour Subsistance,5.2
2017-12-19,SCHIEVELAVABO,10085445,EC 24 Hour Subsistance,44.26
2017-12-20,SELF CCAB 36,10085445,EC 24 Hour Subsistance,19.26
2017-12-05,APCOA,10085452,Travel UK Other Travel,20.2
2017-12-14,APCOA,10085452,Travel UK Other Travel,13.7
2017-12-15,CUSTOMER THERMOMETER,10085452,IT Software Licences,34.11
2017-12-01,AMAZON.CO.UK,10085530,Other Accommodation Costs,4.74
2017-12-02,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-12-09,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-12-19,APCOA,10085530,Travel UK Other Travel,10
2017-12-04,WWW.PRET.COM,10085460,Hospitality,53.95
2017-12-05,OYSTER RENEW WEB,10085460,Travel UK Taxi/Bus/Tube,10
2017-12-06,WWW.PRET.COM,10085460,Hospitality,32.11
2017-12-07,WWW.PRET.COM,10085460,Hospitality,71.9
2017-12-08,RYANAIR,10085460,Air Travel,22
2017-12-08,RYANAIR,10085460,Air Travel,22
2017-12-08,WWW.PRET.COM,10085460,Hospitality,165.65
2017-12-11,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,200
2017-12-19,AMAZON EU AMAZON.CO.UK,10085460,Stationery,20.86
2017-12-20,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,100
2017-12-22,WWW.POSTURITE.CO.UK,10085460,Stationery,59.05
2017-12-05,HOLBORN GRIND,10085220,Hospitality,5.8
2017-12-12,PIZZA EXPRESS,10085220,Hospitality,26.92
2017-12-05,PRET A MANGER,10085721,Subsistence 24 hour subsistence,3.5
2017-12-06,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,5.05
2017-12-08,BLUE LINE TAXIS,10085721,Travel UK Taxi/Bus/Tube,298.7
2017-12-09,HMSHOST HEATHROW AIRPO,10085721,Subsistence 24 hour subsistence,5.35
2017-12-09,NORDSTROM REST RIDEAU,10085721,Subsistence 24 hour subsistence,55.17
2017-12-10,BENTO SUSHI,10085721,Subsistence 24 hour subsistence,5.42
2017-12-10,COURTYARD BY MARRIOTT,10085721,Subsistence 24 hour subsistence,16.14
2017-12-10,THE KEG OTTAWA,10085721,Subsistence 24 hour subsistence,77.32
2017-12-11,COURTYARD BY MARRIOTT,10085721,Subsistence 24 hour subsistence,12.38
2017-12-11,BLUE LINE 1807 TAXITAB,10085721,Travel UK Taxi/Bus/Tube,8.59
2017-12-11,BLUE LINE 1334 TAXITAB,10085721,Travel UK Taxi/Bus/Tube,9.37
2017-12-12,BLUE LINE 1074 TAXITAB,10085721,Travel UK Taxi/Bus/Tube,10.14
2017-12-12,COURTYARD BY MARRIOTT,10085721,Subsistence 24 hour subsistence,1.7
2017-12-12,COURTYARD BY MARRIOTT,10085721,Subsistence 24 hour subsistence,16.36
2017-12-13,BLUE LINE 1792 TAXITAB,10085721,Travel UK Taxi/Bus/Tube,8.56
2017-12-13,MARRIOTT,10085721,Subsistence 24 hour subsistence,59.58
2017-12-13,RELAY #3351,10085721,Subsistence 24 hour subsistence,7.8
2017-12-13,WESTJET AIRLINES,10085721,Travel UK Other Travel,33.85
2017-12-15,TRATTORIA MERCATTO,10085721,Subsistence 24 hour subsistence,40.18
2017-12-15,MARRIOTT,10085721,Subsistence 24 hour subsistence,27.68
2017-12-16,HEIRLOOM,10085721,Subsistence 24 hour subsistence,14.92
2017-12-17,MARRIOTT,10085721,Subsistence 24 hour subsistence,14.96
2017-12-19,WWW.STERLINGEVENTS.CO.,10085350,Staff training: Region & HQ Admin,384
2017-12-12,RICHARD JOHN BLACK,10085150,Subsistence 24 hour subsistence,20.04
2017-12-13,Q PARK HANOVER STREET,10085150,Travel UK Other Travel,11
2017-12-13,TESCO STORES 5885,10085150,Subsistence 24 hour subsistence,3
2017-12-08,"RSTUDIO, INC.",10085544,Computer Hardware/Software,76.29
2017-12-20,ARGOS RETAIL GROUP,10085541,Computer Consumables,19.95
2017-12-29,WWW.ARGOS.CO.UK,10085541,Computer Consumables,-55.93
2017-12-29,WWW.ARGOS.CO.UK,10085541,Computer Consumables,55.93
2017-12-29,WWW.ARGOS.CO.UK,10085541,Computer Consumables,55.93
2017-12-05,BCS SUBSCRIPTIONS,10085820,Subscriptions to pro bodies,139
2017-12-11,BMF BUSIN.SERV.LTD-CON,10085820,Staff training: Region & HQ Admin,234
2017-12-11,ENERGIA,10085820,Utilities,1476.12
2017-12-13,VIS SECURITY SOLUTIONS,10085820,Other Accommodation Costs,636
2017-12-20,BMF BUSIN.SERV.LTD-CON,10085820,Project Programme Expenditure,1320
2017-12-20,BOULEVARD CAFE,10085820,Hospitality,16.8
2017-12-06,WWW.ATAM.CO.UK,10085150,Stationery,55
2017-12-18,POST OFFICE SHOP,10085150,Postal Charges,45.59
