TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-05-18,HILTON CAR PARK,10085820, OTHER TRAVEL,18
2016-05-18,M&S SIMPLY FOOD - SSP,10085721,Subsistence,4.3
2016-05-17,CPARK BELFAST INT UPT,10085820, OTHER TRAVEL,2.58
2016-05-18,ASDA PETROL 4383,10085150,Vehicle Hire,32.15
2016-05-18,ASH TRAVEL,10085120,TAXI SERVICES,75
2016-05-18,SHORT/MED 2&3 BIRMINGH,10085721,Other Travel,100.5
2016-05-18,NCP LIMITED,10085150,Other Travel,7.3
2016-05-18,BELL HOTEL,10085150,Subsistence,17.08
2016-05-18,WWW.ROYALMAIL.COM,10085370,POSTAGE,100
2016-05-18,BATALAS LIMITED,10085520,Staff Training,1537.5
2016-05-18,HI NORWICH,10085150,Hospitality,4.95
2016-05-18,ASDA  STORES 4383,10085150,Subsistence,4.25
2016-05-17,TESCO STORES 2023 SSL,10085820,Other accommodation costs,7
2016-05-17,SOZO GOOD ANTRIM ROAD,10085820, CATERING & HOSPITALITY,275
2016-05-17,APCOA PARKING (UK) LTD,10085530,Other Travel,9
2016-05-17,MBL SEMINARS,10085150,Training & Development,570
2016-05-17,THE FREE WORD CENTRE,10085120, TRAINING & DEVELOPMENT,220
2016-05-17,LUL TICKET MACHINE,10085220,Other Travel,30
2016-05-17,BELL HOTEL,10085150,Subsistence,18.58
2016-05-17,HI NORWICH,10085150,Hospitality,3.05
2016-05-17,PAYATRADER,10085721,PROGRAMME EXPENDITURE,570
2016-05-17,IKEA,10085820,Other accommodation costs,34
2016-05-17,ALL BAR ONE KINGSW,10085350,Hospitality,121.15
2016-05-16,WP-FIRSTGROUP PLC,10085820,OTHER TRAVEL,17.6
2016-05-16,WWW.STAPLES.CO.UK,10085370,STATIONERY,59.88
2016-05-16,PRET A MANGER,10085721,Subsistence,4.59
2016-05-16,CIPD INTEGRA,10085452,Training & Development,2045
2016-05-16,MUMBAI 27 LTD.,10085510,Subsistence,157
2016-05-16,CIPD INTEGRA,10085452,MEMBERSHIP OF ORGANISATIONS,250
2016-05-13,ST DAVIDS HOTEL AND SP,10085120, SUBSISTENCE: Accommodation,89
2016-05-13,ST DAVIDS HOTEL AND SP,10085120, SUBSISTENCE: Accommodation,89
2016-05-13,UNIJOLLY,10085412,Subsistence,9.54
2016-05-13,SAINSBURYS SACAT 2061,10085820,PROGRAMME EXPENDITURE,7.7
2016-05-13,ALOFT BRUSSELS SCHUMAN,10085412,EU Actual Bed and breakfast costs,3.64
2016-05-13,ST DAVIDS HOTEL AND SP,10085120, SUBSISTENCE: Accommodation,89
2016-05-13,THE ANSWER CENTRE,10085541,TELECOMS - TELEPHONE,643.9
2016-05-13,HILLCREST NURSERIES LT,10085424,Subsistence,6.55
2016-05-13,WWW.XEXEC.COM,10085350,Other Travel,25.48
2016-05-13,OYSTER BUS AUTOSET,10085820, RAIL TRAVEL,20
2016-05-12,A P M,10085452,MEMBERSHIP OF ORGANISATIONS,556
2016-05-12,HARMONY INN,10085820,SUBSISTENCE,32.6
2016-05-12,OYSTER AUTOTOPUP,10085530,Other Travel,20
2016-05-12,ENTERPRISE RENT-A-C,10085460,Vehicle Hire,23.75
2016-05-12,IL GALLO NERO,10085412,Subsistence,16.18
2016-05-13,APPLE KIOSK GBP,10085541,ICT Costs,528
2016-05-12,BOULEVARD CAFE,10085820, CATERING & HOSPITALITY,63
2016-05-12,SCOLE INN,10085424,Subsistence,16.35
2016-05-12,THE FARMERS CLUB,10085120, SUBSISTENCE: Accommodation,246
2016-05-12,TESCO STORES-2124,10085150,Subsistence,4.85
2016-05-12,THE ROYAL YORK HOTEL F,10085350,Subsistence,17
2016-05-12,BOOTS 2021,10085721,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,1.18
2016-05-12,LONDON'S PRIDE,10085820,SUBSISTENCE,16.45
2016-05-12,OYSTER AUTOTOPUP,10085346,Other Travel,20
2016-05-12,WWW.OFFICEFURNITUREONL,10085330,Stationery,256.8
2016-05-12,M&S SIMPLY FOOD - SSP,10085412,Subsistence,7.24
2016-05-10,NYAS,10085220,Training & Development,295.18
2016-05-10,STEAM TURBINE,10085350,Subsistence,12
2016-05-11,SELFSERVE TICKET,10085820,Rail travel,16.1
2016-05-11,AMAZON UK MARKETPLACE,10085541,ICT Costs,59.4
2016-05-11,OYSTER AUTOTOPUP,10085530,Other Travel,20
2016-05-10,OXFORD BELFRY,10085541,Actual Bed and breakfast costs,90
2016-05-11,WWW.FLSUK.CO.UK,10085350,SAMPLE COLLECTION EQUIP / CONSUMABLES,124.8
2016-05-11,GODADDY COM EUROPE,10085250,COMPUTER SOFTWARE,407.98
2016-05-11,OYSTER AUTOTOPUP,10085370,Other Travel,20
2016-05-11,OYSTER AUTOTOPUP,10085452,Other Travel,20
2016-05-10,TV LICENSING,10085543,ACCOMM & BLDNG MGMT - SHARED SITE RECHARGE,145.5
2016-05-11,OYSTER AUTOTOPUP,10085350,Other Travel,20
2016-05-11,INDEPENDENT NEWS & MED,10085820,PROGRAMME EXPENDITURE,979.2
2016-05-10,WWW.INTELLIGENTCORPORA,10085350,Eyesight Tests,125
2016-05-09,CUSTOMER THERMOMETER,10085580,Miscellaneous,18.56
2016-05-10,KEYBOARD SPECIALIS,10085460,OTHER PROFESSIONAL SERVICES,-8.23
2016-05-10,ARCHON SOLICITORS LTD,10085520,Legal,350
2016-05-10,DISCLOSURE SCOT,10085580,Recruitment,25
2016-05-10,TESCO STORES 3486,10085820,PROGRAMME EXPENDITURE,11.2
2016-05-10,APPLE STORE R334,10085721,Stationery,35
2016-05-09,CUSTOMER THERMOMETER,10085580,Miscellaneous,18.56
2016-05-10,PREMIER INN44510920,10085150,Subsistence,20.84
2016-05-09,POST OFFICE COUNTER,10085150,POSTAGE,7.68
2016-05-09,POST OFFICE COUNTER,10085150,POSTAGE,23.04
2016-05-08,OXFORD BELFRY,10085541,Subsistence,23
2016-05-09,WWW.CIPS.ORG,10085530,MEMBERSHIP OF ORGANISATIONS,178.5
2016-05-09,WWW.CIPS.ORG,10085530,MEMBERSHIP OF ORGANISATIONS,178.5
2016-05-09,WWW.FLSUK.CO.UK,10085350,SAMPLE COLLECTION EQUIP / CONSUMABLES,363
2016-05-09,COOKERY SCHOOL,10085120,CATERING & HOSPITALITY,1056
2016-05-09,DETECTAMET LTD,10085350,MEAT INSPECTION EQUIPMENT / CONSUMABLES,225.6
2016-05-09,APCOA PARKING (UK) LTD,10085452,Other Travel,9.2
2016-05-09,POST OFFICE COUNTER,10085150,POSTAGE,7.25
2016-05-06,INSTITUTE OF ACCOUNTIN,10085820, TRAINING & DEVELOPMENT,624
2016-05-06,CHUBB NI LIMITED,10085820,OTHER FACILITIES COSTS,118.97
2016-05-06,PAYPAL  CAMPDENBRIC,10085721,Staff training: Region & HQ Admin,-120
2016-05-05,COPTHORNE HOTEL BI,10085721,Other Travel,12
2016-05-06,EAT,10085820,SUBSISTENCE,11.43
2016-05-06,AMAZON EU,10085460,Training & Development,28.49
2016-05-06,TAMESIDE METROPOLITAN,10085345,MEMBERSHIP OF ORGANISATIONS,1020
2016-05-06,PLUMPTON COLLEGE CORP,10085520,Staff Training,150
2016-05-04,CASA 400 RECEPTIE,10085410,EU Actual Bed and breakfast costs,22.47
2016-05-06,GOVERNMENT KNOWLEDGE L,10085250,Staff training: Region & HQ Admin,120
2016-05-06,CHARTERED INSTITUTE OF,10085550,Training & Development,492
2016-05-06,CIPD INTEGRA,10085721,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,55
2016-05-07,OYSTER AUTOTOPUP,10085370,Other Travel,20
2016-05-06,KALAMAZOO SECURE LTD,10085543,OTHER FACILTIES COSTS - SECURITY,315.07
2016-05-04,CASA 400 RECEPTIE,10085460,EU Actual Bed and breakfast costs,353.51
2016-05-05,TESCO PFS 3786,10085150,SUBSISTENCE,2.55
2016-05-06,AMAZON UK MARKETPLACE,10085820,STATIONERY,29.97
2016-05-05,HI NORWICH,10085150,Hospitality,6.55
2016-05-05,WAGAMAMA,10085820,SUBSISTENCE,22.05
2016-05-04,CIELO,10085820, CATERING & HOSPITALITY,220
2016-05-05,NCP LIMITED,10085150,Other Travel,7.3
2016-05-05,PP CONFIDALIAE,10085370, CATERING & HOSPITALITY,902
2016-05-05,CARDIFF UNIVERSITY,10085721,Staff training: Region & HQ Admin,80
2016-05-05,MAPLIN HIGHOLBORN WC1V,10085250,ICT Costs,-69.98
2016-05-05,STIFFKEY RED LION,10085150,Actual Bed and breakfast costs,-75
2016-05-05,TRANSLINK WEB PAYMENTS,10085820, RAIL TRAVEL,-34
2016-05-03,ACM TRAINING,10085460,Staff training: Region & HQ Admin,160.79
2016-05-04,APCOA PARKING (UK) LTD,10085452,Other Travel,9.2
2016-05-04,SAINSBURYS SACAT 4359,10085150,SUBSISTENCE,4.05
2016-05-04,APPLE ONLINE STORE GBP,10085541,ICT Costs,1008.95
2016-05-04,LANGFORD VETERINARY SE,10085150,ANALYSIS OF SAMPLES (NON TRICHINELLA),43.08
2016-05-04,BELL HOTEL,10085150,SUBSISTENCE,8.39
2016-05-04,FOX AND ANCHOR,10085350,SUBSISTENCE,46.45
2016-05-04,WWW.CARTRIDGEPEOPLE.CO,10085330,Expense,41.99
2016-05-04,STIFFKEY RED LION,10085150,Actual Bed and breakfast costs,75
2016-05-03,STIFFKEY RED LION,10085150,SUBSISTENCE,11
2016-05-03,ARGOS LTD,10085150,ICT Costs,45.99
2016-05-03,POST OFFICE COUNTER,10085150,POSTAGE,6.6
2016-05-03,DISCLOSURE SCOT,10085580,Recruitment,25
2016-05-03,SAINSBURYS SACAT 4956,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,9
2016-05-03,POST OFFICE COUNTER,10085150,POSTAGE,2.81
2016-05-03,MAPLIN HIGHOLBORN WC1V,10085250,ICT Costs,83.97
2016-05-01,CASA ACADEMICA A'DAM,10085410,EU Actual Bed and breakfast costs,21.55
2016-04-29,POST OFFICE COUNTER,10085150,POSTAGE,2.06
2016-04-29,OYSTER AUTOTOPUP,10085350,Other Travel,20
2016-04-30,EB INTRANET NOW-THE C,10085250,ICT Costs,118.8
2016-04-29,APPLE ONLINE STORE GBP,10085541,ICT Costs,-613.95
2016-04-30,OYSTER AUTOTOPUP,10085580,Rail Travel,20
2016-04-29,SHL GROUP LTD,10085520,Recruitment,118.2
2016-04-29,WWW.PMGLTD.CO.UK,10085460,Staff training: Region & HQ Admin,462
2016-04-29,PAYPAL  CAMPDENBRIC,10085721,Staff training: Region & HQ Admin,474
2016-04-30,OYSTER AUTOTOPUP,10085452,Other Travel,20
2016-04-30,OYSTER AUTOTOPUP,10085110,OTHER TRAVEL: Tube,20
2016-05-01,NS SCHIPHOL,10085410,Rail Travel,8.5
