TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-08-29,UPPER CRUST,10085721,Subsis day time meal allowance,6.79
2017-08-26,OYSTER AUTOTOPUP,10085346,Travel UK Taxi/Bus/Tube,20
2017-08-24,SAINSBURYS 2019,10085332,Subsistence 24 hour subsistence,6.45
2017-08-24,SAINSBURYS 2019,10085332,Subsistence 24 hour subsistence,3.6
2017-08-02,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-02,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-03,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-03,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-08-08,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-09,CUSTOMER THERMOMETER,10085520,Incidental expenses,20.71
2017-08-10,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-15,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-15,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-16,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-18,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-23,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-26,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-08-01,TRAFFORD CARS LTD,10085330,Travel UK Taxi/Bus/Tube,16.59
2017-08-02,TAXI FARE BY VERIFONE,10085330,Travel UK Taxi/Bus/Tube,17
2017-08-30,CMT (UK) LTD - GLASGOW,10085330,Travel UK Taxi/Bus/Tube,13.8
2017-08-30,PLV ZAHED ASLAMI,10085330,Travel UK Taxi/Bus/Tube,10
2017-08-30,PLV ZAHED ASLAMI,10085330,Travel UK Taxi/Bus/Tube,10.00-
2017-08-09,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2017-08-15,VIRGINTRAINSEC KGX STN,10085347,Travel UK Other Travel,197.3
2017-08-15,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2017-08-16,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2017-08-16,KGX STN VTEC SST,10085347,Travel UK Other Travel,135
2017-08-24,BOSTON STEAK HOUSE,10085347,EC 24 Hour Subsistance,26.24
2017-08-29,KIOSK GARE DU MIDI,10085347,Travel UK Other Travel,12.07
2017-08-08,BOOTS 1145,10085820,Subsistence 24 hour subsistence,4.49
2017-08-08,BOOTS 1521,10085820,Subsis day time meal allowance,4.54
2017-08-08,HEATHROW RAIL LINK,10085820,Travel UK Taxi/Bus/Tube,80
2017-08-14,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,20
2017-08-16,BOOTS 1521,10085820,Subsis day time meal allowance,4.49
2017-08-16,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,15.24
2017-08-17,BOOTS 1521,10085820,Subsis day time meal allowance,4.54
2017-08-17,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,3.75
2017-08-21,NITHCO,10085820,Travel UK Other Travel,5
2017-08-22,BOOTS 1521,10085820,Subsis day time meal allowance,5.19
2017-08-22,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,16.23
2017-08-23,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.5
2017-08-23,BOOTS 1521,10085820,Subsis day time meal allowance,4.88
2017-08-04,APPLE KIOSK GBP,10085541,Computer Hardware/Software,2297.6
2017-08-08,GLOBAL TAXIS,10085110,Travel UK Taxi/Bus/Tube,159.02
2017-08-08,CELTIC ROYAL HOTEL,10085110,Actual Bed and breakfast costs,117
2017-08-17,THE FREE WORD CENTRE,10085110,Staff training: Corp Strategy,220
2017-08-18,OYSTER BUS AUTOTOP,10085110,Travel UK Taxi/Bus/Tube,20
2017-08-19,AMAZON EU,10085110,Stationery,51.16
2017-08-29,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.4
2017-08-22,WWW.CIPS.ORG,10085722,Subscriptions to pro bodies,132.6
2017-08-10,WWW.PEMBSSHOW.ORG,10085721,Other services,153
2017-08-10,WWW.PMGLTD.CO.UK,10085721,Staff training: Region & HQ Admin,594
2017-08-11,C D P SOLUTIONS,10085721,Other services,37.8
2017-08-22,PASTY SHOP,10085332,Subsis day time meal allowance,4.99
2017-08-22,SAINSBURYS SACAT 2019,10085332,Subsis day time meal allowance,2.45
2017-08-22,UPPER CRUST TROLLEY,10085332,Subsis day time meal allowance,2.2
2017-08-27,AMAZON UK MARKETPLACE,10085332,Stationery,85.84
2017-08-28,AMAZON UK MARKETPLACE,10085332,Stationery,22.42
2017-08-08,PAYPAL  BRITISHNUTR,10085820,Staff training: Region & HQ Admin,150
2017-08-11,GOV.UK/PHE,10085820,Staff training: Region & HQ Admin,115
2017-08-14,SAVILLE ASSESSMENT,10085820,Staff training: Region & HQ Admin,220.08
2017-08-16,PAYPAL  CAMPDENBRIC,10085820,Stationery,184
2017-08-14,BOULEVARD CAFE,10085820,Subsis day time meal allowance,3.5
2017-08-16,MARKS&SPENCER PLC,10085820,Subsis day time meal allowance,4.2
2017-08-21,EB  999 EMERGENCY COMM,10085820,Staff training: Region & HQ Admin,29.08
2017-08-23,BELFAST CROWN.,10085820,Legal expenses - FSA,110
2017-08-31,BELFAST CROWN.,10085820,Legal expenses - FSA,33
2017-08-03,LOCKERS3000.COM,10085340,Project Programme Expenditure,310.15
2017-08-16,QATAR AIRWAYS COMPANY W.L.L. (QATAR AIR),10085340,Air Travel,2477.97
2017-08-16,WWW.OXFORD.AC.UK,10085340,Staff training: Region & HQ Admin,200
2017-08-23,METROSTATION LUFTHAVNE,10085340,Rail Travel,4.59
2017-08-25,ADMIRAL HOTEL,10085340,Actual Bed and breakfast costs,334.63
2017-08-16,QATAR AIRWAYS COMPANY W.L.L. (QATAR AIR),10085340,Air Travel,-2138.97
2017-08-01,AMAZON UK MARKETPLACE,10085350,Sample collect equip/consumable,5.65
2017-08-02,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-08-04,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-08-07,BRIAN BOWLES,10085350,Lease car management fee,520.74
2017-08-09,AMAZON EU,10085350,Computer Consumables,31.96
2017-08-09,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-08-10,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-08-14,AMAZON PRIME,10085350,Meat inspection equip/consumables,7.99
2017-08-15,WWW.FLSUK.CO.UK,10085350,Freezers for Sample,134.7
2017-08-17,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-08-18,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,1.15
2017-08-20,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,7.5
2017-08-20,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-08-23,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,15
2017-08-25,WILLIAM REED BUSINESS,10085370,Subscriptions to pro bodies,113.4
2017-08-25,ROYAL MAIL,10085350,Postal Charges,152
2017-08-29,COUNTRYWIDE HEALTHCARE,10085350,Meat inspection equip/consumables,129.23
2017-08-29,ROYAL MAIL PRE-PAY,10085370,Postal Charges,100
2017-08-29,ROYAL MAIL PRE-PAY,10085370,Postal Charges,50
2017-08-31,TFL CC AUTO PAY,10085350,Travel UK Other Travel,10
2017-08-05,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-08-09,WHITEHALL & INDUST,10085520,Staff training: Corp Strategy,840
2017-08-10,SHL GROUP LTD,10085520,Recruitment & advertising charges,600
2017-08-10,SHL GROUP LTD,10085520,Recruitment & advertising charges,240
2017-08-30,WHITEHALL & INDUST,10085520,Staff training: Corp Strategy,540
2017-08-01,APCOA,10085452,Travel UK Other Travel,18.2
2017-08-07,APCOA,10085452,Travel UK Other Travel,18.2
2017-08-10,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-08-10,APCOA,10085452,Travel UK Other Travel,3.2
2017-08-14,APCOA,10085452,Travel UK Other Travel,9.2
2017-08-15,CUSTOMER THERMOMETER,10085452,IT Software Licences,35.33
2017-08-17,APCOA,10085452,Travel UK Other Travel,18.2
2017-08-24,WWW.APM.ORG.UK,10085452,Staff training: Corp Strategy,180
2017-08-30,APCOA,10085452,Travel UK Other Travel,20.2
2017-08-30,ASSOCIATION FOR PROJEC,10085452,Subscriptions to pro bodies,575
2017-08-31,BIP SOLUTIONS,10085530,Staff training: Region & HQ Admin,354
2017-08-06,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,40
2017-08-09,WWW.WESTMINSTER-BRIEFI,10085460,Staff training: Corp Strategy,1416
2017-08-10,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,580
2017-08-10,UNIVERSITY OF OXFORD,10085460,Staff training: Corp Strategy,100
2017-08-11,WWW.PRET.COM,10085460,Hospitality,4.75
2017-08-11,WWW.PRET.COM,10085460,Hospitality,47.19
2017-08-11,SAMSONITE,10085460,Stationery,76
2017-08-12,AMAZON EU,10085460,Stationery,56.99
2017-08-17,FINNAIR,10085460,Air Travel,10.9
2017-08-17,FINNAIR,10085460,Air Travel,59.2
2017-08-17,TURKISH AIRLINES,10085460,Air Travel,61.2
2017-08-18,SKR ABEBOOKS 43HHVQ,10085460,Publication & translation service,2.95
2017-08-21,AMAZON UK MARKETPLACE,10085460,Stationery,19.1
2017-08-29,WWW.PRET.COM,10085460,Hospitality,165.65
2017-08-31,THE ANAPHYLAXIS CA,10085460,Staff training: Corp Strategy,132
2017-08-01,FLEET RIVER BAKERY,10085250,Hospitality,6.8
2017-08-09,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,14.7
2017-08-10,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,10.92
2017-08-15,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,13.23
2017-08-15,TAXI FARE BY VERIFONE,10085250,Travel UK Taxi/Bus/Tube,12.98
2017-08-17,VERIFONE TAXI/PRIVATE,10085250,Travel UK Taxi/Bus/Tube,11
2017-08-17,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,17.43
2017-08-17,ASHRIDGE EXECUTIVE EDU,10085250,Subsistence 24 hour subsistence,0.5
2017-08-22,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,11.34
2017-08-23,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,13.02
2017-08-30,CITYFLEET/COMCAB,10085250,Travel UK Taxi/Bus/Tube,8
2017-08-30,WWW.DIALACAB.CO.UK,10085250,Travel UK Taxi/Bus/Tube,7.77
2017-08-08,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,4.05
2017-08-08,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-08-08,PIX NEAL STREET,10085721,Subsistence 24 hour subsistence,37
2017-08-08,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.65
2017-08-09,EAT,10085721,Subsistence 24 hour subsistence,6.05
2017-08-09,UPPER CRUST,10085721,Subsistence 24 hour subsistence,3.29
2017-08-14,UPPER CRUST,10085721,Subsistence 24 hour subsistence,4.24
2017-08-22,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,5.85
2017-08-22,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-08-22,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,18.75
2017-08-22,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.65
2017-08-23,THE FARMERS CLUB,10085721,Subsistence Lodging allowance,146.5
2017-08-23,UPPER CRUST,10085721,Subsistence 24 hour subsistence,9.24
2017-08-29,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.65
2017-08-29,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,13.75
2017-08-29,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-08-29,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,4.05
2017-08-30,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.65
2017-08-30,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,6.2
2017-08-30,THE FARMERS CLUB,10085721,Subsistence Lodging allowance,146.5
2017-08-16,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2017-08-04,POST OFFICE COUNTER,10085150,Postal Charges,2.4
2017-08-22,MUMBAI LOUNGE,10085150,Subsistence 24 hour subsistence,50
2017-08-23,PARK INN YORK,10085150,Travel UK Other Travel,12
2017-08-23,PARK INN YORK,10085150,Travel UK Other Travel,12
2017-08-24,POST OFFICE COUNTER,10085150,Postal Charges,33.5
2017-08-08,"RSTUDIO, INC.",10085544,Computer Hardware/Software,78.67
2017-08-08,PAYPAL  BRITISHNUTR,10085820,Staff training: Region & HQ Admin,150
2017-08-08,TESCO STORE 3486,10085820,Stationery,6
2017-08-12,AMAZON EU,10085150,Stationery,77.86
2017-08-31,OYSTER AUTOTOPUP,10085150,Travel UK Taxi/Bus/Tube,20
