TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2018-03-12,SANCTUARY HOUSE HOTEL,10085820,Subsistence 24 hour subsistence,14.95
2018-03-12,HEATHROW EXPRESS,10085820,Travel UK Other Travel,25
2018-03-14,HEATHROW EXPRESS,10085820,Travel UK Other Travel,25
2018-03-14,LA SALLE,10085820,Subsistence 24 hour subsistence,15
2018-03-18,NEW SOUTHERN RAILW,10085820,Travel UK Other Travel,50
2018-03-18,ROSE-HANGOUT,10085820,Subsistence 24 hour subsistence,19.9
2018-03-19,PARK PLAZA RIVERBANK,10085820,Subsistence 24 hour subsistence,13
2018-03-19,PRET A MANGER,10085820,Subsistence 24 hour subsistence,14.83
2018-03-20,SLI DO,10085820,Computer Consumables,199
2018-03-25,BEST WESTERN HOTELS,10085820,Subsistence 24 hour subsistence,16.5
2018-03-26,PIZZA EXPRESS,10085820,Subsistence 24 hour subsistence,14.2
2018-03-26,BEST WESTERN HOTELS,10085820,Subsistence 24 hour subsistence,5
2018-03-27,BENUGO MINISTRY OF JUS,10085820,Subsistence 24 hour subsistence,11.25
2018-03-27,LUL TICKET MACHINE,10085820,Travel UK Taxi/Bus/Tube,50
2018-03-28,FRESCO CAFE,10085820,Subsistence 24 hour subsistence,16.45
2018-03-28,LA SALLE,10085820,Subsistence 24 hour subsistence,13
2018-03-21,WWW.RCVS.ORG.UK/COLLEG,10085820,Subscriptions to pro bodies,330
2018-03-06,THE EASTERN EYE,10085350,Subsistence - Hospitality,243.6
2018-03-13,NATIONAL CAR PARKS,10085350,Travel UK Other Travel,12.5
2018-03-06,DRI QLIKTECH  INC,10085510,IT Software Licences,69.6
2018-03-09,CUSTOMER THERMOMETER,10085510,Incidental expenses,19.49
2018-03-19,DRI QLIKTECH  INC,10085510,IT Software Licences,9.3
2018-03-21,DRI QLIKTECH  INC,10085510,IT Software Licences,455
2018-03-23,OYSTER AUTOTOPUP,10085510,Travel UK Taxi/Bus/Tube,20
2018-03-29,1PP EDUCATION LTD,10085510,Staff training: Region & HQ Admin,1071.6
2018-03-30,CUSTOMER THERMOMETER,10085510,Incidental expenses,32.4
2018-03-02,GOOGLE  SVCSAPPS_FSA-E,10085541,IT Software Licences,62.7
2018-03-25,MSFT  <E04005GC61>,10085541,IT Software Licences,362.68
2018-03-27,WWW.BOOKINGBUG.COM,10085541,IT Software Licences,59.94
2018-03-06,EAT 1539,10085820,Subsistence 24 hour subsistence,10.69
2018-03-05,SURVEYMONKEY,10085721,Project Programme Expenditure,24
2018-03-05,WWW.HXPAYMENTS.COM,10085721,Travel UK Other Travel,29.49
2018-03-07,YE OLDE BULLS HEAD,10085721,Project Programme Expenditure,217.75
2018-03-07,YE OLDE BULLS HEAD,10085721,Project Programme Expenditure,54
2018-03-16,WWW.MY.CHUBB.CO.UK,10085721,Estate maintenance,51.91
2018-03-23,THE CORNER HOUSE,10085721,Staff training: Corp Strategy,142.5
2018-03-25,B & Q 1247,10085721,Estate maintenance,35.48
2018-03-28,IMD WEB SHOPPING,10085721,Furniture fittings & misc supply,363.56
2018-03-28,NXGEAR,10085721,Project Programme Expenditure,426
2018-03-01,OYSTER AUTOTOPUP,10085346,Travel UK Taxi/Bus/Tube,20
2018-03-10,OYSTER AUTOTOPUP,10085346,Travel UK Taxi/Bus/Tube,20
2018-03-15,THE SOCIETY OF BIOLOGY,10085346,Subscriptions to pro bodies,67
2018-03-24,OYSTER AUTOTOPUP,10085346,Travel UK Taxi/Bus/Tube,20
2018-03-16,WWW.PMGLTD.CO.UK,10085332,Conference & meeting facilities,474
2018-03-20,VIKING,10085332,Furniture fittings & misc supply,71.99
2018-03-01,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2018-03-01,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2018-03-06,SHL GROUP LTD,10085520,Recruitment & advertising charges,141.6
2018-03-06,SHL GROUP LTD,10085520,Recruitment & advertising charges,120
2018-03-06,CUSTOMER THERMOMETER,10085520,Incidental expenses,6.03
2018-03-07,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2018-03-08,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2018-03-09,SHL GROUP LTD,10085520,Recruitment & advertising charges,600
2018-03-21,SHL GROUP LTD,10085520,Recruitment & advertising charges,600
2018-03-22,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2018-03-28,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2018-03-28,OYSTER AUTOTOPUP,10085520,Recruitment & advertising charges,20
2018-03-29,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2018-03-07,WWW.DIALACAB.CO.UK,10085330,Travel UK Taxi/Bus/Tube,17.8
2018-03-07,TRAFFORD CARS LTD,10085330,Travel UK Taxi/Bus/Tube,16.6
2018-03-09,CARTRIDGEPEOPLE.COM,10085330,Stationery,45.96
2018-03-14,CARTRIDGEPEOPLE.COM,10085330,Stationery,54.47
2018-03-15,CITYFLEET/COMCAB,10085330,Travel UK Taxi/Bus/Tube,10
2018-03-22,TRAFFORD CARS LTD,10085330,Travel UK Taxi/Bus/Tube,16
2018-03-26,TRAFFORD CARS LTD,10085330,Travel UK Taxi/Bus/Tube,15.8
2018-03-26,WWW.PMGLTD.CO.UK,10085330,Staff training: Corp Strategy,714
2018-03-27,TRAFFORD CARS LTD,10085330,Travel UK Taxi/Bus/Tube,16.2
2018-03-07,DIAMOND CHAUFFEUR HIRE,10085510,Travel UK Taxi/Bus/Tube,38
2018-03-07,DIAMOND CHAUFFEUR HIRE,10085510,Travel UK Taxi/Bus/Tube,38
2018-03-09,OYSTER AUTOTOPUP,10085510,Travel UK Taxi/Bus/Tube,20
2018-03-15,LEEDS TAXI OWNERS LTD,10085510,Travel UK Taxi/Bus/Tube,242.32
2018-03-21,OYSTER AUTOTOPUP,10085510,Travel UK Taxi/Bus/Tube,20
2018-03-04,NS SCHIPHOL,10085347,Subsistence 24 hour subsistence,9.03
2018-03-07,TRAVELODGE,10085347,Subsis day time meal allowance,5.95
2018-03-07,THE WORLDS END,10085347,Subsistence 24 hour subsistence,35.5
2018-03-07,LUL TICKET MACHINE,10085347,Travel UK Taxi/Bus/Tube,13.5
2018-03-08,TRAVELODGE,10085347,Subsis day time meal allowance,5.95
2018-03-12,AMAZON EU,10085347,Stationery,48.37
2018-03-13,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2018-03-16,SERCO EPC,10085347,Staff training: Corp Strategy,1146
2018-03-22,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2018-03-23,HEALTHCOURSESCAREE,10085347,Staff training: Corp Strategy,236.4
2018-03-02,MONSUNKAFUE ODAIBA,10085332,Travel UK Taxi/Bus/Tube,38.88
2018-03-02,OAKWOOD APARTMENTS ARI,10085332,Actual Bed and breakfast costs,2.84
2018-03-02,TEITONITSUSHINKOTSUU,10085332,Subsis day time meal allowance,44.23
2018-03-02,GALICIA,10085820,Subsistence 24 hour subsistence,11.49
2018-03-05,SEVEN-ELEVEN JAPAN,10085820,Incidental expenses,8.13
2018-03-09,NIHONKOTSUU(SENJIYUDAI,10085820,Incidental expenses,42.07
2018-03-13,PIZZA EXPRESS,10085820,Subsistence 24 hour subsistence,19.9
2018-03-13,PRET A MANGER,10085820,Subsistence 24 hour subsistence,6.24
2018-03-14,LEON VICTORIA ST,10085820,Subsistence 24 hour subsistence,7.95
2018-03-15,BOOTS 0731,10085820,Subsis day time meal allowance,4.74
2018-03-20,BOOTS 1636,10085820,Subsis day time meal allowance,4.74
2018-03-20,PIZZA EXPRESS,10085820,Subsistence 24 hour subsistence,19.3
2018-03-21,CAFFE GRANA,10085820,Subsistence 24 hour subsistence,7.4
2018-03-13,EAT LTD,10085820,Subsis day time meal allowance,14.39
2018-03-21,NCP BELFAST DUBLIN RD,10085820,Travel UK Other Travel,6
2018-03-23,OYSTER AUTOTOPUP,10085150,Travel UK Taxi/Bus/Tube,20
2018-03-01,BRITISH STANDARDS,10085411,Other services,118.8
2018-03-13,EBOOKERS.COM,10085411,Actual Bed and breakfast costs,-585.53
2018-03-13,EBOOKERS.COM,10085411,Actual Bed and breakfast costs,-585.53
2018-03-13,EBOOKERS.COM,10085411,Actual Bed and breakfast costs,-585.53
2018-03-03,AMAZON WEB SERVICES,10085544,IT Software Licences,40.74
2018-03-08,"RSTUDIO, INC.",10085544,IT equipment maintenance,73.77
2018-03-27,ZOOM.GBP,10085544,IT Software Licences,11.99
2018-03-06,WWW.HXPAYMENTS.COM,10085721,Travel UK Other Travel,36.98
2018-03-07,D CHUBB LTD,10085721,Travel UK Taxi/Bus/Tube,16.5
2018-03-07,D CHUBB LTD,10085721,Travel UK Taxi/Bus/Tube,17
2018-03-12,ST. JOHN CYMRU WALES,10085721,Staff training: Region & HQ Admin,190.8
2018-03-23,ROYAL WELSH AGRICU,10085721,Conference & meeting facilities,1242.72
2018-03-28,ATLASSIAN,10085332,IT Software Licences,71.58
2018-03-06,PAYPAL  ESCAPEBELFA,10085820,Welfare services: Business Health,540
2018-03-09,ECO 2018,10085820,Staff training: Corp Strategy,413.5
2018-03-21,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,22.5
2018-03-29,WP-FIRSTGROUP PLC,10085820,Travel UK Taxi/Bus/Tube,20
2018-03-12,TESCO STORES 3486,10085820,Welfare services: Business Health,18.15
2018-03-13,EJO,10085820,Legal expenses - FSA,66
2018-03-15,WWW.DAIRYCOUNCIL.CO.UK,10085820,Conference & meeting facilities,25
2018-03-15,WWW.DAIRYCOUNCIL.CO.UK,10085820,Conference & meeting facilities,25
2018-03-15,WWW.DAIRYCOUNCIL.CO.UK,10085820,Conference & meeting facilities,25
2018-03-15,WWW.DAIRYCOUNCIL.CO.UK,10085820,Conference & meeting facilities,25
2018-03-15,KCL ESTORE LONDON,10085820,Conference & meeting facilities,120
2018-03-21,CIEH,10085820,Subscriptions to pro bodies,212
2018-03-22,OYSTER AUTOTOPUP,10085820,Rail Travel,20
2018-03-23,FLOGAS NATURAL GAS LTD,10085820,Utilities,862.77
2018-03-28,CHARTERED INSTITUTE OF,10085820,Subscriptions to pro bodies,190
2018-03-27,WWW.BDA.UK.COM,10085820,Subscriptions to pro bodies,308.5
2018-03-05,MYMEMORY LTD,10085340,Computer Consumables,450.6
2018-03-05,WWW.TONERGIANT.CO.UK,10085340,Computer Consumables,141.41
2018-03-06,KENT COUNTY COUNCIL,10085340,Sample Analysis(non Trichinella),208.8
2018-03-07,WWW.KITEPACKAGING.CO.U,10085340,Stationery,29.63
2018-03-08,WWW.COPSHOPUK.COM,10085340,Sample collect equip/consumable,91.24
2018-03-16,WEX PHOTOGRAPHIC,10085340,Office machinery: purchase,2274.29
2018-03-07,@DOTPAY FUNDACJA DLA A,10085412,Training and Educational,784.59
2018-03-07,PC WORLD ONLINE,10085120,Stationery,253.08
2018-03-21,OYSTER AUTOTOPUP,10085120,Travel UK Taxi/Bus/Tube,20
2018-03-27,WWW.WESTMINSTER-BRIEFI,10085110,Staff training: Region & HQ Admin,745.2
2018-03-09,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2018-03-15,THE CIVIL SERVICE,10085520,Staff training: Corp Strategy,100
2018-03-01,PP EVILLEJONES,10085350,Staff training: Region & HQ Admin,120
2018-03-02,WWW.KPMG.CO.UK,10085130,Staff training: Region & HQ Admin,672
2018-03-02,DETECTAMET LTD,10085350,Meat inspection equip/consumables,243.6
2018-03-01,ROYAL MAIL PRE-PAY,10085350,Protective Clothing (PPE),-42.16
2018-03-06,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,6.99
2018-03-06,DETECTAMET LTD,10085350,Meat inspection equip/consumables,66.66
2018-03-07,OYSTER RENEW WEB,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-07,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2018-03-07,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-07,KEY INDUSTRIAL EQUIPME,10085350,Freezers for Sample,118.8
2018-03-07,COUNTRYWIDE HEALTHCARE,10085350,Meat inspection equip/consumables,126.07
2018-03-07,ATP INSTRUMENTATION,10085350,Meat inspection equip/consumables,-30
2018-03-07,AMAZON EU,10085350,Meat inspection equip/consumables,79.96
2018-03-08,ATP INSTRUMENTATION,10085350,Meat inspection equip/consumables,-60
2018-03-08,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2018-03-08,PAYPAL  ROYAL MAIL,10085370,Postal Charges,2.34
2018-03-09,AMAZON EU,10085350,Meat inspection equip/consumables,12
2018-03-09,INTERNATIONAL SCIENTIF,10085350,Meat inspection equip/consumables,243
2018-03-09,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-09,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-13,H.C.SLINGSBY PLC,10085350,Freezers for Sample,178.8
2018-03-13,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,14.27
2018-03-13,AMAZON UK MARKETPLACE,10085350,Meat inspection equip/consumables,9.7
2018-03-14,AMAZON PRIME,10085350,Postal Charges,7.99
2018-03-14,OYSTER RENEW WEB,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-15,WWW.ARGOS.CO.UK,10085350,Freezers for Sample,182.94
2018-03-15,PP EVILLEJONES,10085350,Staff training: Corp Strategy,1185
2018-03-15,PAYPAL  ROYAL MAIL,10085370,Postal Charges,8.72
2018-03-15,PAYPAL  ROYAL MAIL,10085370,Postal Charges,4.32
2018-03-15,PAYPAL  ROYAL MAIL,10085370,Postal Charges,25.95
2018-03-15,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-15,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-16,H.C.SLINGSBY PLC,10085350,Freezers for Sample,178.8
2018-03-16,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-16,PAYPAL  ROYAL MAIL,10085370,Postal Charges,1.75
2018-03-17,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-19,INTERNATIONAL SCIENTIF,10085350,Meat inspection equip/consumables,225
2018-03-21,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-22,PAYPAL  ROYAL MAIL,10085370,Postal Charges,6.75
2018-03-22,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-22,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-22,CUSTOMER THERMOMETER,10085460,Computer Hardware/Software,32.24
2018-03-23,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-23,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2018-03-24,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-27,AMAZON UK MARKETPLACE,10085350,Security Systems & Monitoring Costs,15.99
2018-03-29,DETECTAMET LTD,10085350,Meat inspection equip/consumables,56.16
2018-03-29,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-31,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2018-03-02,CHINESE VISA DIRECT LT,10085445,Other Travel,430
2018-03-11,M&S SIMPLY FOOD - SSP,10085445,EC 24 Hour Subsistance,9.16
2018-03-12,THE COFFEE CLUB,10085445,EC 24 Hour Subsistance,5.22
2018-03-12,STIB SCHUMAN,10085445,"Taxi, Bus, Tube",12.82
2018-03-12,NH BRUSSELS EU BERLAYM,10085445,Other Travel,3.88
2018-03-12,CONSEIL DE L'EUROPE,10085445,EC 24 Hour Subsistance,18.54
2018-03-22,NORTH BAY HOTEL XIAMEN,10085445,NON Incidental Allowance,4.41
2018-03-22,NORTH BAY HOTEL XIAMEN,10085445,NON Incidental Allowance,61.36
2018-03-23,NORTH BAY HOTEL XIAMEN,10085445,NON Incidental Allowance,22.82
2018-03-25,STARBUCKS,10085445,NON Incidental Allowance,10.15
2018-03-27,NORTH BAY HOTEL XIAMEN,10085445,NON Incidental Allowance,14.44
2018-03-29,NORTH BAY HOTEL XIAMEN,10085445,NON Incidental Allowance,22.88
2018-03-29,"XM HUILONG GROUP CO.,L",10085445,Other Travel,2480.77
2018-03-05,WWW.THEKNOWLEDGEACADEM,10085452,Staff training: Region & HQ Admin,1367.36
2018-03-10,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2018-03-15,CUSTOMER THERMOMETER,10085452,IT Software Licences,32.6
2018-03-20,APCOA,10085452,Travel UK Taxi/Bus/Tube,27.2
2018-03-22,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2018-03-29,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2018-03-06,APCOA,10085530,Travel UK Other Travel,10
2018-03-07,APCOA,10085530,Travel UK Other Travel,10
2018-03-15,APCOA,10085530,Travel UK Other Travel,10
2018-03-23,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2018-03-02,EML LEARNING LTD,10085460,Staff training: Corp Strategy,120
2018-03-06,KCL ESTORE LONDON,10085460,Stationery,60
2018-03-08,AMAZON UK MARKETPLACE,10085460,Stationery,8.34
2018-03-09,AMAZON UK MARKETPLACE,10085460,Stationery,83.59
2018-03-09,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,40
2018-03-12,WWW.PMGLTD.CO.UK,10085460,Staff training: Corp Strategy,534
2018-03-12,WWW.PMGLTD.CO.UK,10085460,Staff training: Corp Strategy,1068
2018-03-15,AMAZON UK MARKETPLACE,10085460,Stationery,44.89
2018-03-15,AMSTERDAM MARKETING,10085460,Stationery,93.17
2018-03-18,AMAZON EU,10085460,Stationery,24.74
2018-03-18,AMAZON EU,10085460,Stationery,74.22
2018-03-22,AMAZON EU,10085460,Stationery,12.66
2018-03-22,K INTERNATIONAL LTD,10085460,Publication & Translation services,632.4
2018-03-23,AMAZON UK MARKETPLACE,10085460,Stationery,8.63
2018-03-27,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,577.29
2018-03-28,AMAZON UK MARKETPLACE,10085460,Stationery,26.42
2018-03-06,BLOOMSBURY BOWLING,10085220,Staff training: Corp Strategy,93
2018-03-19,BLOOMSBURY BOWLING,10085220,Staff training: Corp Strategy,22.5
2018-03-19,THE ESPRESSO ROOM,10085220,Staff training: Corp Strategy,90.4
2018-03-19,THE ESPRESSO ROOM,10085220,Staff training: Corp Strategy,45.8
2018-03-28,TAXI PRICE COMPARE,10085220,Travel UK Taxi/Bus/Tube,55.5
2018-03-29,WH SMITH  TRAVEL,10085220,Subsis day time meal allowance,7.98
2018-03-29,NEW SOUTHERN RAILW,10085220,Travel UK Taxi/Bus/Tube,10.5
2018-03-29,JAMIES ITALIAN GATWICK,10085220,Subsis day time meal allowance,9.9
2018-03-29,IZ  NO1 LOUNGES (LGW),10085220,Subsis day time meal allowance,5
2018-03-07,W M MORRISONS PLC,10085721,Committee Costs,4.57
2018-03-07,LISVANE STORES,10085721,Other services,71.4
2018-03-07,DATA SOLUTIONS 201,10085721,Other services,24.41
2018-03-16,J J'S,10085721,Conference & meeting facilities,124.2
2018-03-23,TESCO STORES 4386,10085721,Conference & meeting facilities,9.31
2018-03-07,BENUGO MINISTRY OF JUS,10085332,Subsis day time meal allowance,1.95
2018-03-07,M&S SIMPLY FOOD - SSP,10085332,Subsis day time meal allowance,4.2
2018-03-07,RINGGO PARKING 14,10085332,Travel UK Other Travel,5.36
2018-03-09,RINGGO PARKING 14,10085332,Travel UK Other Travel,5.36
2018-03-09,MALMAISON BHAM,10085332,Subsis day time meal allowance,5.65
2018-03-09,ARRIVA TRAINS WALE,10085332,Travel UK Other Travel,16.9
2018-03-12,MARKS&SPENCER PLC,10085332,Subsistence 24 hour subsistence,4.25
2018-03-12,ST JAMES NEWS LTD,10085332,Subsistence 24 hour subsistence,2.98
2018-03-12,WAITROSE 783,10085332,Subsistence 24 hour subsistence,6.27
2018-03-14,THE FARMERS CLUB,10085332,Actual Bed and breakfast costs,280.5
2018-03-15,ALDI 42 780,10085332,Stationery,19.99
2018-03-19,CURRYS S/S,10085332,Stationery,5.98
2018-03-24,WAHEED MOBILE PHONE AC,10085332,Stationery,7.99
2018-03-26,MARKS&SPENCER PLC,10085332,Subsistence 24 hour subsistence,15.2
2018-03-26,EAT LTD,10085332,Subsistence 24 hour subsistence,5
2018-03-27,EAT LTD,10085332,Subsistence 24 hour subsistence,5
2018-03-27,M&S SIMPLY FOOD - SSP,10085332,Subsistence 24 hour subsistence,3.7
2018-03-05,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2018-03-12,PAYPAL  MENTALHEALT,10085350,Staff training: Corp Strategy,400
2018-03-14,INSTIT OF OCCPTNL SAFE,10085350,Subscriptions to pro bodies,140
2018-03-19,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2018-03-24,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2018-03-01,ASDA PETROL 4858,10085722,Travel UK Other Travel,31.53
2018-03-02,Q PARK THE LIGHT,10085150,Travel UK Other Travel,12
2018-03-04,QUEEN OF ICENI,10085150,Subsistence 24 hour subsistence,20.49
2018-03-04,PREMIER INN,10085150,Travel UK Other Travel,10
2018-03-05,J AND P NORWICH LT,10085150,Subsistence 24 hour subsistence,4.78
2018-03-06,POST OFFICE COUNTER,10085150,Postal Charges,1.1
2018-03-12,TESCO STORES 2967,10085150,Subsis day time meal allowance,4.8
2018-03-12,ALLERTON COURT HOTEL,10085150,Conference & meeting facilities,63.9
2018-03-14,MARKHAM VALE GREGGS,10085150,Subsis day time meal allowance,4.6
2018-03-16,POST OFFICE COUNTER,10085150,Postal Charges,16.9
2018-03-29,POST OFFICE COUNTER,10085150,Postal Charges,1.77
2018-03-08,TICKETS08712200260,10085544,Staff training: Corp Strategy,52.15
2018-03-02,AMAZON PRIME,10085541,Stationery,7.99
2018-03-02,AMAZON PRIME,10085541,Stationery,7.99
2018-03-13,ARGOS RETAIL GROUP,10085541,Incidental expenses,239.98
2018-03-14,ARGOS RETAIL GROUP,10085541,Incidental expenses,38.85
2018-03-01,LOAF CATERING,10085820,Hospitality,71.04
2018-03-07,GBP RIVER RIDGE RECYCL,10085820,Other Accommodation Costs,48.24
2018-03-08,BENNYS CAFE LTD,10085820,Hospitality,77
2018-03-14,ENERGIA,10085820,Utilities,698.88
2018-03-21,CTU,10085820,Staff training: Region & HQ Admin,367.12
2018-03-21,AMAZON EU,10085820,Other Accommodation Costs,32
2018-03-27,AMAZON EU,10085820,Other Accommodation Costs,32
2018-03-27,AMZ AMAZON.CO.UK,10085820,Other Accommodation Costs,-32
