TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-05-16,NITHCO,10085820,Travel UK Other Travel,5
2017-05-16,NITHCO,10085820,Travel UK Other Travel,5
2017-05-05,SURVEYMONKEY.COM,10085721,Project Programme Expenditure,24
2017-05-10,SAINSBURYS 2019,10085721,Subsis day time meal allowance,3
2017-05-12,PUMPKIN CAFE,10085721,Subsis day time meal allowance,6.69
2017-05-16,GOLLEY SLATER,10085721,Project Programme Expenditure,3072.61
2017-05-16,GOLLEY SLATER,10085721,Project Programme Expenditure,3213.25
2017-05-22,APPLE STORE R334,10085721,IT equipment maintenance,84.95
2017-05-29,TESCO PFS 5268,10085721,Subsis day time meal allowance,4.79
2017-05-29,TESCO PFS 5268,10085721,Subsis day time meal allowance,4
2017-05-12,MARKS&SPENCER PLC,10085346,Subsistence - Hospitality,65
2017-05-12,WWW.PRET.COM,10085346,Subsistence - Hospitality,31.13
2017-05-15,SAINSBURYS SACAT 2019,10085347,Hospitality,32.55
2017-05-15,SAINSBURYS SACAT 2019,10085347,Hospitality,6.55
2017-05-15,WAITROSE 601,10085347,Hospitality,28.61
2017-05-16,WAITROSE 601,10085347,Hospitality,14.26
2017-05-16,SAINSBURYS SACAT 2019,10085347,Hospitality,7.75
2017-05-17,SAINSBURYS SACAT 2019,10085347,Hospitality,11.85
2017-05-19,SAINSBURYS SACAT 2019,10085347,Hospitality,27.2
2017-05-25,OYSTER AUTOTOPUP,10085346,Travel UK Taxi/Bus/Tube,20
2017-05-31,IET SERVICES LTD,10085332,Conference & meeting facilities,1877.64
2017-05-31,THE FARMERS CLUB,10085332,Subsistence 24 hour subsistence,145
2017-05-04,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-05-09,CUSTOMER THERMOMETER,10085580,Incidental expenses,20.82
2017-05-09,CUSTOMER THERMOMETER,10085580,Incidental expenses,20.82
2017-05-11,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-05-15,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-05-18,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-05-15,THE CARTRIDGE PEOPLE L,10085330,Printing & binding,45.96
2017-05-15,THE CARTRIDGE PEOPLE L,10085330,Computer Hardware/Software,45.96
2017-05-15,ASHRIDGE MANAGEMENT CO,10085330,Actual Bed and breakfast costs,162
2017-05-10,VILLA VINCI,10085510,Hospitality,250
2017-05-16,PRINCE OF WALES,10085510,Subsistence 24 hour subsistence,15.89
2017-05-23,APCOA - NWR LEEDS,10085510,Travel UK Other Travel,19
2017-05-24,AMAZON UK MARKETPLACE,10085510,Mobile Phones,7.99
2017-05-18,SARASTRO LIMITED,10085347,Incidental expenses,309.38
2017-05-04,ITSU 077 HEATHROW T5,10085820,Subsistence 24 hour subsistence,11.69
2017-05-04,PRET A MANGER,10085820,Subsis day time meal allowance,4.55
2017-05-15,BOOTS 1521,10085820,Subsis day time meal allowance,3.89
2017-05-15,LUL TICKET MACHINE,10085820,Travel UK Taxi/Bus/Tube,60
2017-05-15,WAGAMAMA HOLBORN,10085820,Subsistence 24 hour subsistence,9.05
2017-05-16,BOOTS 1521,10085820,Subsis day time meal allowance,5.14
2017-05-16,WAGAMAMA BEDFORD STREE,10085820,Subsistence 24 hour subsistence,18.7
2017-05-17,ITSU 077 HEATHROW T5,10085820,Subsistence 24 hour subsistence,12.8
2017-05-17,PRET A MANGER,10085820,Subsis day time meal allowance,5.39
2017-05-23,BOOTS 1521,10085820,Subsis day time meal allowance,5.14
2017-05-23,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,15.36
2017-05-24,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,5.65
2017-05-24,EAT,10085820,Subsistence 24 hour subsistence,11.74
2017-05-24,BOOTS 1521,10085820,Subsis day time meal allowance,4.89
2017-05-25,EAT,10085820,Subsis day time meal allowance,4.75
2017-05-25,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,3.75
2017-05-31,BOOTS 1521,10085820,Subsis day time meal allowance,4.89
2017-05-31,EXPRESS ONBOARD,10085820,Rail Travel,25
2017-05-31,ITSU 077 HEATHROW T5,10085820,Subsistence 24 hour subsistence,9.22
2017-05-25,RED CHILLI RESTAURANT,10085820,Subsistence 24 hour subsistence,50
2017-05-26,THE JUDGES LODGING,10085820,Subsis day time meal allowance,24.9
2017-05-31,LUL TICKET MACHINE,10085820,Travel UK Taxi/Bus/Tube,60
2017-05-04,OYSTER AUTOTOPUP,10085120,Travel UK Taxi/Bus/Tube,20
2017-05-04,THE FARMERS CLUB,10085120,Actual Bed and breakfast costs,134.5
2017-05-05,OYSTER BUS AUTOTOP,10085120,Travel UK Taxi/Bus/Tube,20
2017-05-09,APCOA - OFF STREET,10085460,Travel UK Other Travel,4.4
2017-05-10,APPLE KIOSK GBP,10085120,Stationery,169
2017-05-11,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,20
2017-05-17,APCOA - OFF STREET,10085460,Travel UK Other Travel,4.4
2017-05-18,OYSTER BUS AUTOTOP,10085120,Travel UK Taxi/Bus/Tube,20
2017-05-31,APCOA - OFF STREET,10085460,Travel UK Other Travel,4.4
2017-05-04,WILEY ARTICLE PDF,10085211,Publication & translation service,36.57
2017-05-07,VENDEGLO A ZSAKBAMACS,10085211,EC 24 Hour Subsistance,15.72
2017-05-07,CAFFE NERO 653 HEATHRO,10085211,Incidental expenses,3.45
2017-05-07,"BOOTS,HEATHROW",10085211,Incidental expenses,3.89
2017-05-07,BKK AUTOMATA - B04,10085211,"Taxi, Bus, Tube",8.42
2017-05-09,MENZA ?TTEREM,10085211,EC 24 Hour Subsistance,15.65
2017-05-10,RELAY SKY COURT,10085211,EC 24 Hour Subsistance,3.64
2017-05-10,TAXI4 1031,10085211,"Taxi, Bus, Tube",23.66
2017-05-15,COTE CHISWICK,10085211,Incidental expenses,23.06
2017-05-15,THOMAS FRANKS,10085211,Hospitality,116.25
2017-05-15,THOMAS FRANKS,10085211,Hospitality,23
2017-05-02,SELECTDRINKS.NET,10085543,Other Accommodation Costs,258
2017-05-22,TMR EXECUTIVE AGENCY L,10085543,Other Accommodation Costs,239.4
2017-05-04,WWWNCICOUK,10085721,Other services,420
2017-05-09,AMAZON UK MARKETPLACE,10085721,Stationery,3.99
2017-05-09,AMAZON UK MARKETPLACE,10085721,Stationery,8.84
2017-05-12,AMAZON UK MARKETPLACE,10085721,Stationery,19.29
2017-05-12,AMAZON UK MARKETPLACE,10085721,Stationery,1.75
2017-05-22,FRANKING SUPPLIES (UK),10085721,Stationery,226.2
2017-05-23,ARGOS LTD,10085721,Stationery,9.64
2017-05-26,LISVANE STORES,10085721,Other services,33.75
2017-05-26,SAFESTORE LIMITED,10085721,Other services,78
2017-05-09,M&S SIMPLY FOOD,10085332,Subsis day time meal allowance,1.2
2017-05-09,SAINSBURYS 2019,10085332,Subsis day time meal allowance,4.6
2017-05-09,UPPER CRUST TROLLEY,10085332,Subsis day time meal allowance,3.29
2017-05-14,TRAVELODGE,10085332,Subsistence 24 hour subsistence,13.25
2017-05-15,HAZ RESTAURANT,10085332,Subsistence 24 hour subsistence,18.45
2017-05-15,SILVIOS,10085332,Subsistence 24 hour subsistence,5.99
