TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-12-06,ASDA  STORES LTD 4337,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS,25.05
2016-12-06,OYSTER RENEW WEB,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-11,PIZZA EXPRESS,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,18.1
2016-12-12,THE PERFECTIONIST CAFE,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,14.75
2016-12-13,HEATHROW RAIL LINK,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,60
2016-12-14,DEANES AT QUEENS,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,124.9
2016-12-07,THE BOUNTIFUL COW,10085350,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,252
2016-12-01,GOOGLE  SVCSAPPS_FSA-E,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,62.7
2016-12-02,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,23.94
2016-12-02,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,27.93
2016-12-02,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,27.93
2016-12-07,OYSTER AUTOTOPUP,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-25,MSFT  <E040033K9V>,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,295.89
2016-12-30,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,27.93
2016-12-30,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,27.93
2016-12-30,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,27.93
2016-12-30,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,7.98
2016-12-30,AMAZON UK MARKETPLACE,10085541,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,27.93
2016-12-05,SURVEYMONKEY.COM,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,24
2016-12-14,CIEH,10085721,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,1050
2016-12-08,OYSTER AUTOTOPUP,10085346,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-01,WWW.PRET.COM,10085460,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,36
2016-12-07,SOCIETY OF CHEMICA,10085460,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,195
2016-12-07,THE FARMERS CLUB,10085460,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,188.3
2016-12-09,BRITISH A,10085460,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,-36
2016-12-13,FLYBE   CFJ3LB-2674072,10085460,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,6.5
2016-12-13,WWW.PRET.COM,10085460,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,32.04
2016-12-21,AMAZON EU,10085460,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,98.25
2016-12-22,AMAZON UK MARKETPLACE,10085460,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,27.59
2016-12-22,NH COLLECTION ABASCAL,10085460,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,202.72
2016-12-22,NH COLLECTION ABASCAL,10085460,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,202.72
2016-12-08,PROPER TASTY,10085721,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,93.6
2016-12-05,PIRANHATRADING,10085330,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,219.9
2016-12-01,APCOA - NWR LEEDS,10085510,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,30
2016-12-05,OYSTER BUS AUTOSET,10085510,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,40
2016-12-07,OYSTER ISSUE TEL,10085510,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,15
2016-12-12,OYSTER RENEW WEB,10085510,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,10
2016-12-12,WWW.CIMAGLOBAL.COM,10085510,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,269
2016-12-13,CIAO BELLA,10085510,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,175
2016-12-14,GIRAFFE KINGS CROSS,10085510,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,22.2
2016-12-23,AMAZON UK MARKETPLACE,10085510,EXP - MISCELLANEOUS EXPENDITURE,2.99
2016-12-29,OYSTER RENEW WEB,10085510,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,-10
2016-12-07,COSMO ABERDEEN,10085347,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,53.52
2016-12-17,AMAZON UK RETAIL AMAZO,10085347,EXP - MISCELLANEOUS EXPENDITURE,21.93
2016-12-22,CHARTERED INSTITUTE OF,10085550,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,60
2016-12-01,BYRON HAMBURGERS L,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,17.95
2016-12-01,WEST COAST TRAINS,10085820,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,40.2
2016-12-02,DIXONS,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER HARDWARE,-14.92
2016-12-02,EAT,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,9.29
2016-12-07,COTE COVENT GARDEN,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,23.85
2016-12-08,BOOTS 1252,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,3.79
2016-12-13,PRET A MANGER,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,8.89
2016-12-21,SAINSBURYS SACAT 2019,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,4.2
2016-12-21,ZIZZI CENTRAL ST,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,19.8
2016-12-22,EAT,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,9.22
2016-12-22,SAINSBURYS SACAT 2019,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,4
2016-12-01,GIRAFFE 1959,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,13.9
2016-12-07,LA PIAZZA,10085820,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,30.95
2016-12-13,HEATHROW RAIL LINK,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,60
2016-12-01,ALZHEIMER'S SOCIETY,10085110,EXP - MISCELLANEOUS EXPENDITURE,40.86
2016-12-06,APCOA - OFF STREET,10085110,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,4.2
2016-12-08,OYSTER AUTOTOPUP,10085110,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-09,OYSTER AUTOTOPUP,10085110,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-13,THE FARMERS CLUB,10085110,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,198
2016-12-14,APCOA - OFF STREET,10085110,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,4.2
2016-12-14,WWW.PMGLTD.CO.UK,10085110,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,474
2016-12-22,POST OFFICE COUNTER,10085110,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,45.15
2016-12-24,OYSTER AUTOTOPUP,10085110,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-01,LIEU RESTAURANT,10085411,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,17.36
2016-12-07,ASK YORK,10085411,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,21
2016-12-08,WWW.LGC.CO.UK,10085411,EXP - PURCHASE OF GOODS/SERVICES - OTHER,2622
2016-12-05,CORNWALL COLLEGE S,10085520,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,550
2016-12-13,SHL GROUP LTD,10085520,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - RECRUITMENT ADVERTISING,472.8
2016-12-12,DUN & BRADSTREET LIMIT,10085530,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,45.5
2016-12-14,APCOA PARKING (UK) LTD,10085530,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,9
2016-12-23,WWW.CIPS.ORG,10085530,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,187.68
2016-12-05,INSTITUTE OF ACCOUNTIN,10085820,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,144
2016-12-16,CIEH,10085820,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,175
2016-12-16,RADA ENTERPRISES LTD,10085820,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,2220
2016-12-19,AMAZON UK MARKETPLACE,10085820,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,5.98
2016-12-20,INSTITUTE OF DIREC,10085820,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,102
2016-12-23,CIEH,10085820,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,175
2016-12-23,CIEH,10085820,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,175
2016-12-21,BELFAST CROWN.,10085820,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,70
2016-12-14,PAST SHOP BARRIERLINE,10085340,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,5.39
2016-12-16,MICROSOFT    STORE,10085340,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,99.99
2016-12-22,ROYAL SOCIETY OF CHEMI,10085412,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,154
2016-12-08,APCOA PARKING (UK) LTD,10085452,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,12.7
2016-12-14,APCOA PARKING (UK) LTD,10085452,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,9.2
2016-12-15,CUSTOMER THERMOMETER,10085452,EXP - MISCELLANEOUS EXPENDITURE,36.44
2016-12-16,OYSTER AUTOTOPUP,10085452,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-21,WWW.CIMAGLOBAL.COM,10085452,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,269
2016-12-12,SCHIEVELAVABO,10085424,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,12.54
2016-12-01,SAINSBURYS 2019,10085250,EXP - MISCELLANEOUS EXPENDITURE,12.05
2016-12-01,SCRIBBLER,10085250,EXP - MISCELLANEOUS EXPENDITURE,11.97
2016-12-01,SCRIBBLER,10085250,EXP - MISCELLANEOUS EXPENDITURE,15.96
2016-12-01,SCRIBBLER,10085250,EXP - MISCELLANEOUS EXPENDITURE,15.96
2016-12-08,FLEET RIVER BAKERY,10085250,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,17
2016-12-13,TAXI FARE BY VERIFONE,10085250,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,24.86
2016-12-01,ARRIVA TRAINS WALE,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,18.2
2016-12-01,RINGGO PARKING 14,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,5.36
2016-12-07,3119 ARAMARK CAFE,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,2.25
2016-12-07,EAT,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,7.49
2016-12-07,RINGGO PARKING 14,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,10.36
2016-12-08,HILTON,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,15
2016-12-08,PRET A MANGER,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,6.34
2016-12-13,RINGGO PARKING 14,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,5.36
2016-12-13,SAINSBURYS LOC4003,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,4.85
2016-12-01,CAERPHILLY MOUNTAIN SN,10085721,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,16.65
2016-12-01,CAERPHILLY MOUNTAIN SN,10085721,EXP - PURCHASE OF GOODS/SERVICES - CATERING & HOSPITALITY,2.5
2016-12-02,SAFESTORE LIMITED,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS,39
2016-12-08,TRIUMPH FURNITURE LTD,10085721,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,262.68
2016-12-13,PAYPAL  DRAGONWIFI,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,160.22
2016-12-05,POSTURITE (UK) LTD,10085510,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NEXT GENERATION - HR,129.58
2016-12-13,WWW.CIMAGLOBAL.COM,10085510,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,269
2016-12-19,WWW.CIMAGLOBAL.COM,10085510,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,269
2016-12-19,WWW.CIMAGLOBAL.COM,10085510,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,269
2016-12-19,WWW.CIMAGLOBAL.COM,10085510,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,108
2016-12-20,ACCA,10085510,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,231
2016-12-30,CUSTOMER THERMOMETER,10085510,EXP - MISCELLANEOUS EXPENDITURE,36.96
2016-12-13,COUTURE - PEOPLE H,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,10.25
2016-12-13,PICCOLINO,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,48
2016-12-14,TGI FRIDAYS,10085721,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,11.98
2016-12-22,TRADING STANDARDS INST,10085721,EXP - PURCHASE OF GOODS/SERVICES - OTHER FACILITIES COSTS  - MEETING ROOM HIRE,118
2016-12-05,ROYAL SOCIETY OF CHEMI,10085412,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,129
2016-12-11,M&S SIMPLY FOOD - SSP,10085412,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,5.35
2016-12-11,PREGO,10085412,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,30.35
2016-12-12,ALOFT BRUSSELS SCHUMAN,10085412,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,10.36
2016-12-12,SELF CCAB 36,10085412,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,10.73
2016-12-06,PARK INN YORK,10085150,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,5
2016-12-07,SAINSBURYS SACAT 0867,10085150,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,2.2
2016-12-09,POST OFFICE COUNTER,10085150,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,3.06
2016-12-12,STAPLES UK,10085150,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,24.99
2016-12-19,LUL TICKET MACHINE,10085150,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,4.9
2016-12-20,LUL TICKET MACHINE,10085150,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,4.9
2016-12-20,WAKEFIELD COUNCIL,10085150,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,20
2016-12-21,POST OFFICE COUNTER,10085150,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,7.25
2016-12-05,DE VERE BEAUMONT ESTAT,10085541,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,22.45
2016-12-05,DE VERE BEAUMONT ESTAT,10085541,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,99
2016-12-07,VIRGINTRAINSEC KGX STN,10085541,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,31
2016-12-07,WAITROSE 619,10085541,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,4.9
2016-12-14,PRET A MANGER,10085541,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,3.85
2016-12-14,STARBUCKS,10085541,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,3.9
2016-12-08,"RSTUDIO, INC.",10085544,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS - COMPUTER SOFTWARE,80.82
2016-12-02,INDEPENDENT NEWS & MED,10085820,EXP - PURCHASE OF GOODS/SERVICES - OTHER - PROGRAMME EXPENDITURE,979.2
2016-12-21,IKEA LIMITED,10085820,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - STATIONERY,10
2016-12-21,TNT UK LTD,10085820,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,35.3
2016-12-21,TNT UK LTD,10085820,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,35.22
2016-12-22,BCS SUBSCRIPTIONS,10085820,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED - MEMBERSHIP OF ORGANISATIONS,139
2016-12-05,WWW.ADDISONLEE.COM,10085453,EXP - PURCHASE OF GOODS/SERVICES - OTHER TRAVEL,-16.6
2016-12-09,CUSTOMER THERMOMETER,10085580,EXP - MISCELLANEOUS EXPENDITURE,21.36
2016-12-09,CUSTOMER THERMOMETER,10085580,EXP - MISCELLANEOUS EXPENDITURE,21.36
