TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2016-08-09,BRADSONS EVENT TICKETS,10085721,TRAINING & DEVELOPMENT,15
2016-08-09,AMAZON UK MARKETPLACE,10085541,ICT ,265.98
2016-08-09,INDEPENDENT NEWS & MED,10085820,PROGRAMME EXPENDITURE,979.2
2016-08-09,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,9.2
2016-08-09,APCOA PARKING (UK) LTD,10085452,OTHER TRAVEL,18.2
2016-08-09,CUSTOMER THERMOMETER,10085520,COMPUTER SOFTWARE,20.74
2016-08-09,CUSTOMER THERMOMETER,10085520,COMPUTER SOFTWARE,20.74
2016-08-09,ASDA  STORE LTD4252,10085721,SUBSISTENCE,1.5
2016-08-08,WWW.CATALOGUE.WLPVP.CO,10085150,PRINTING,26.68
2016-08-05,SURVEYMONKEY.COM,10085721,PROFESSIONAL SERVICES,24
2016-08-08,COMPANIES HOUSE,10085510,PUBLICATIONS,2
2016-08-08,GRAPE & OLIVE - SWANSE,10085721,SUBSISTENCE,69.65
2016-08-08,PEMBROKESHIRE AGRI,10085721,MISCELLANEOUS EXPENDITURE,90
2016-08-08,TESCO STORE 3063,10085721,SUBSISTENCE,2
2016-08-05,POST OFFICE COUNTER,10085150,POSTAGE,2.06
2016-08-06,OYSTER AUTOTOPUP,10085110,OTHER TRAVEL,20
2016-08-05,BOULEVARD CAFE,10085820,SUBSISTENCE,32.4
2016-08-05,WWW.ROYALMAIL.COM,10085370,POSTAGE,100
2016-08-05,OYSTER AUTOTOPUP,10085370,OTHER TRAVEL,20
2016-08-05,WWW.ROYALMAIL.COM,10085370,POSTAGE,100
2016-08-05,POLYBAGS LTD,10085370,SAMPLE COLLECTION EQUIP / CONSUMABLES,186.92
2016-08-03,WWW.BULKSMS.CO.UK,10085370,TELECOMS,88
2016-08-03,CAPTAIN TRAIN,10085250,Rail Travel,26.67
2016-08-04,OYSTER AUTOTOPUP,10085340,OTHER TRAVEL,20
2016-08-04,DODS ONLINE,10085110,MEMBERSHIP OF ORGANISATIONS,130
2016-08-04,OYSTER AUTOTOPUP,10085452,OTHER TRAVEL,20
2016-08-03,POST OFFICE COUNTER,10085150,POSTAGE,7.6
2016-08-03,EAT,10085721,SUBSISTENCE,5.27
2016-08-03,DISCLOSURE SCOT,10085520,Recruitment,25
2016-08-03,EAT,10085820,SUBSISTENCE,11.69
2016-08-03,WWW.BFI.CO.UK,10085520,TRAINING & DEVELOPMENT,540
2016-08-03,EB  CIPR NI COMMSPRDIG,10085820,MEMBERSHIP OF ORGANISATIONS,241.72
2016-08-02,WWW.GROUP.BMJ.COM,10085520,PUBLICATIONS,745.2
2016-08-02,B I F M,10085543,MEMBERSHIP OF ORGANISATIONS,49
2016-08-02,AMAZON UK MARKETPLACE,10085510,Computer Hardward,5.98
2016-08-02,LUL TICKET MACHINE,10085150,OTHER TRAVEL,4.9
2016-08-02,WH SMITH TRAVEL,10085150,SUBSISTENCE,4.59
2016-08-02,STK SHUTTERSTOCK.COM,10085250,COMPUTEER HARDWARE,139
2016-08-02,WAKEFIELD COUNCIL,10085150,OTHER TRAVEL,20
2016-08-02,AZO PRINT LTD,10085250,PRINTING,34.6
2016-08-02,TRENORD S.R.L.,10085250,Rail Travel,15.61
2016-08-02,APCOA - NWR LEEDS,10085510,OTHER TRAVEL,19
2016-08-02,ARRIVA TRAINS WALE,10085721,Rail Travel,47.4
