TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-07-25,PALM COURT,10085332,Subsistence 24 hour subsistence,43.71
2017-07-05,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-07,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-09,CUSTOMER THERMOMETER,10085580,Incidental expenses,20.88
2017-07-10,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-10,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-10,MYCSP LTD,10085580,Staff training: Region & HQ Admin,396
2017-07-12,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-12,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-19,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-24,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-24,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-25,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-26,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-26,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-27,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-27,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-28,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-31,DISCLOSURE SCOT,10085580,Recruitment & advertising charges,25
2017-07-04,NICHOLAS WRANGHAM,10085330,Travel UK Other Travel,6.8
2017-07-04,CMT (UK) LTD - GLASGOW,10085330,Travel UK Other Travel,10.4
2017-07-19,THE CARTRIDGE PEOPLE L,10085330,Stationery,64.67
2017-07-25,TRAFFORD CARS LTD,10085330,Travel UK Taxi/Bus/Tube,16.59
2017-07-27,ASHRIDGE MANAGEMENT CO,10085330,Actual Bed and breakfast costs,162
2017-07-14,SHELL GRISTHWAITE,10085347,Travel UK Other Travel,31.31
2017-07-17,NMBS LEUVEN,10085347,Incidental expenses,13.74
2017-07-18,NMBS LEUVEN,10085347,Other Travel,16.11
2017-07-20,RYMAN 1153,10085347,Computer Consumables,32.99
2017-07-03,CHARTERED INSTITUTE OF,10085550,Staff training: Corp Strategy,360
2017-07-25,CHARTERED INSTITUTE OF,10085550,Staff training: Corp Strategy,120
2017-07-26,GOV.UK/PHE,10085550,Staff training: Corp Strategy,85
2017-07-03,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,15.94
2017-07-04,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,18.5
2017-07-04,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,3.75
2017-07-05,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,3.75
2017-07-05,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,16.2
2017-07-06,BOOTS 1145,10085820,Subsistence 24 hour subsistence,3.89
2017-07-06,BOOTS 1521,10085820,Subsis day time meal allowance,4.89
2017-07-06,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.85
2017-07-10,MOKSH,10085820,Subsistence 24 hour subsistence,86.5
2017-07-18,THE HANKRIDGE ARMS,10085820,Subsistence 24 hour subsistence,11.5
2017-07-19,BRS-UPPERCRUST CART,10085820,Subsis day time meal allowance,9.33
2017-07-19,MOTOR FUELS LTD,10085820,Car hire expenses (short term),22
2017-07-25,ZIZZI CENTRAL ST,10085820,Subsistence 24 hour subsistence,16.2
2017-07-26,BOOTS 1521,10085820,Subsis day time meal allowance,4.54
2017-07-26,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.25
2017-07-27,BOOTS 1521,10085820,Subsis day time meal allowance,4.54
2017-07-27,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.5
2017-07-01,OYSTER AUTOTOPUP,10085460,Travel UK Taxi/Bus/Tube,20
2017-07-04,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.4
2017-07-06,OYSTER AUTOTOPUP,10085110,Travel UK Taxi/Bus/Tube,20
2017-07-11,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.4
2017-07-20,OYSTER AUTOTOPUP,10085110,Travel UK Taxi/Bus/Tube,20
2017-07-20,OYSTER AUTOTOPUP,10085110,Travel UK Taxi/Bus/Tube,20
2017-07-25,APPLE KIOSK GBP,10085541,Computer Hardware/Software,1167
2017-07-12,TMR EXECUTIVE AGENCY L,10085543,Other Accommodation Costs,1801.8
2017-07-12,TVLICENSING.CO.UK,10085543,Other Accommodation Costs,147
2017-07-31,B I F M,10085543,Subscriptions to pro bodies,244
2017-07-25,CAFE ROUGE,10085722,Subsistence 24 hour subsistence,21.9
2017-07-26,COSTA COFFEE 43038915,10085722,Subsistence 24 hour subsistence,9.25
2017-07-26,PASTY SHOP,10085722,Subsistence 24 hour subsistence,9.48
2017-07-26,SAINSBURYS SAC (4246),10085722,Subsistence 24 hour subsistence,5.8
2017-07-03,AMAZON UK MARKETPLACE,10085721,Stationery,10
2017-07-10,LISVANE STORES,10085721,Other services,138.6
2017-07-13,BURGOYNES OF LYONSHALL,10085721,Other services,612
2017-07-28,TESCO STORES 4386,10085721,Stationery,5
2017-07-06,BOMBER'S SANDWICH HOUS,10085721,Subsistence - Hospitality,76.05
2017-07-21,EISTEDDFOD CYMRU,10085721,Publicity charges,1445.2
2017-07-11,MCDONALDS,10085332,Subsis day time meal allowance,7.63
2017-07-12,GLOBAL INSIGHT CONFERE,10085332,Conference & meeting facilities,838.8
2017-07-18,CORNER HOUSE HOTEL,10085332,Subsistence 24 hour subsistence,19.45
2017-07-18,M&S SIMPLY FOOD - SSP,10085332,Subsistence 24 hour subsistence,4.85
2017-07-19,TESCO STORES 4386,10085332,Subsis day time meal allowance,5
2017-07-19,PP RICHARDHARD,10085332,Travel UK Other Travel,11
2017-07-19,PP RICHARDHARD,10085332,Travel UK Other Travel,9
2017-07-06,CONFERENCE PARTNERS LT,10085820,Staff training: Region & HQ Admin,99.78
2017-07-10,WWW.SGM.CO.UK,10085820,Staff training: Region & HQ Admin,190
2017-07-24,OYSTER RENEW WEB,10085820,Travel UK Taxi/Bus/Tube,50
2017-07-10,PRET A MANGER,10085340,Subsis day time meal allowance,5.24
2017-07-10,THE MERCHANT HOTEL LTD,10085340,Subsistence - Hospitality,92.4
2017-07-12,AO RETAIL LIMITED,10085340,Freezers for Sample,209
2017-07-14,WWW.COPSHOPUK.COM,10085340,Project Programme Expenditure,122.88
2017-07-26,ACFE,10085340,Subscriptions to pro bodies,154.39
2017-07-31,WWW.WILMINGTON.CO.,10085340,Staff training: Region & HQ Admin,165
2017-07-26,CITIZEN&IMM-EAPPS ENLI,10085412,Air Travel,4.43
2017-07-26,PAYPAL  GSPI,10085412,Training and Educational,31.74
2017-07-01,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-07-01,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-07-01,AMAZON EU,10085350,Computer Consumables,13.8
2017-07-04,AMAZON.CO.UK,10085350,Computer Consumables,5.95
2017-07-05,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-07-07,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-07-08,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-07-08,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-07-11,TFL ROAD CHARGE,10085350,Travel UK Other Travel,11.5
2017-07-14,POLYBAGS LTD,10085350,Sample collect equip/consumable,54.38
2017-07-14,AMAZON PRIME,10085350,Computer Consumables,7.99
2017-07-15,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-07-17,AMAZON.CO.UK,10085350,Furniture fittings & misc supply,52.79
2017-07-20,AMAZON UK MARKETPLACE,10085350,Stationery,44.5
2017-07-20,AMAZON UK MARKETPLACE,10085350,Sample collect equip/consumable,6.99
2017-07-20,AMAZON.CO.UK,10085350,Stationery,44.5
2017-07-20,CONTEXT PRODUCTS L,10085350,Stationery,43.5
2017-07-20,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-07-22,AMAZON UK MARKETPLACE,10085350,Stationery,214.64
2017-07-25,INTERNATIONAL SCIENTIF,10085350,Sample collect equip/consumable,225
2017-07-26,AMAZON UK MARKETPLACE,10085350,Sample collect equip/consumable,5.65
2017-07-31,TFL CC AUTO PAY,10085350,Travel UK Other Travel,10.5
2017-07-10,CIPD ENTERPRISES,10085520,Staff training: Corp Strategy,1020
2017-07-12,SHL GROUP LTD,10085520,Recruitment & advertising charges,720
2017-07-21,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-07-24,SHL GROUP LTD,10085520,Recruitment & advertising charges,240
2017-07-27,SHL GROUP LTD,10085520,Recruitment & advertising charges,240
2017-07-02,GO SURFACE ANSPACH DE,10085445,"Taxi, Bus, Tube",12.69
2017-07-02,KOKOB,10085445,EC 24 Hour Subsistance,48.07
2017-07-03,PRET A MANGER,10085445,EC 24 Hour Subsistance,7.63
2017-07-03,SELF CCAB 36,10085445,EC 24 Hour Subsistance,12.21
2017-07-04,APCOA,10085452,Travel UK Other Travel,18.2
2017-07-06,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-07-10,APCOA,10085452,Travel UK Other Travel,18.2
2017-07-15,CUSTOMER THERMOMETER,10085452,IT Software Licences,35.1
2017-07-17,APCOA,10085452,Travel UK Other Travel,18.2
2017-07-20,APCOA,10085452,Travel UK Other Travel,9.2
2017-07-22,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-07-26,APCOA,10085452,Travel UK Other Travel,18.2
2017-07-26,APCOA,10085452,Travel UK Other Travel,4.7
2017-07-11,APCOA,10085530,Travel UK Other Travel,9
2017-07-20,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-07-31,WWW.CIPS.ORG,10085530,Subscriptions to pro bodies,187.68
2017-07-04,PAYPAL  SOCIETYBUSI,10085460,Staff training: Corp Strategy,120
2017-07-03,MERCURE BA CENTRUM REC,10085460,Actual Bed and breakfast costs,256.7
2017-07-04,WWW.SOTON.AC.UK,10085460,Staff training: Corp Strategy,120
2017-07-06,AMAZON EU,10085460,Stationery,38.57
2017-07-11,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,100
2017-07-11,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,140.1
2017-07-11,WWW.PRET.COM,10085460,Hospitality,48.25
2017-07-13,WWW.DHL INTERNATIONAL,10085460,Postal Charges,94.26
2017-07-14,AMAZON EU,10085460,Stationery,25.98
2017-07-21,ECONOMIST SUBSCRIPTION,10085460,Subscriptions to pro bodies,425
2017-07-21,WWW.THEHUBEVENTS.COM,10085460,Staff training: Corp Strategy,1188
2017-07-24,AMAZON UK MARKETPLACE,10085460,Stationery,2.49
2017-07-25,AMAZON EU,10085460,Stationery,15.04
2017-07-27,OYSTER BUS AUTOTOP,10085460,Travel UK Taxi/Bus/Tube,40
2017-07-31,WWW.SGM.CO.UK,10085460,Subscriptions to pro bodies,35
2017-07-13,IZ  KEVIN PORTCH,10085250,Hospitality,8
2017-07-14,DMNBRIGHTONMUSICHALL,10085250,Subsistence 24 hour subsistence,480
2017-07-20,KINGS HOTEL,10085250,Subsistence 24 hour subsistence,6.7
2017-07-25,PAYPAL  SUSSEXTEAMB,10085250,Staff training: Corp Strategy,480
2017-07-26,WWW.DIALACAB.CO.UK,10085250,Travel UK Taxi/Bus/Tube,10.08
2017-07-27,WWW.MRS.ORG.UK,10085250,Subscriptions to pro bodies,185.5
2017-07-31,CMT (UK) LTD - GLASGOW,10085250,Travel UK Taxi/Bus/Tube,18.48
2017-07-03,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,19.04
2017-07-04,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,21.75
2017-07-05,VERIFONE TAXI/PRIVATE,10085721,Travel UK Taxi/Bus/Tube,16.5
2017-07-05,WCT CATERING,10085721,Subsistence 24 hour subsistence,5.5
2017-07-04,MYCSP LTD,10085350,Staff training: Region & HQ Admin,396
2017-07-26,WWW.INTELLIGENTCORPORA,10085350,Eye Test,125
2017-07-05,TESCO STORES 6312,10085722,Subsistence 24 hour subsistence,10.04
2017-07-05,THE CELTIC MANOR RESOR,10085722,Subsistence 24 hour subsistence,48.51
2017-07-06,TESCO STORES 6312,10085722,Subsis day time meal allowance,9.95
2017-07-12,CIEH,10085722,Subscriptions to pro bodies,145
2017-07-20,KHAOSAN ROAD LTD,10085722,Subsistence 24 hour subsistence,17.75
2017-07-20,MARKS&SPENCER PLC SACA,10085722,Subsistence 24 hour subsistence,4.75
2017-07-21,SAINSBURYS LOC4053,10085722,Subsis day time meal allowance,5.1
2017-07-25,HILTON,10085541,Subsistence 24 hour subsistence,16.3
2017-07-06,PAYPAL  REBEL UNCUT,10085544,Conference & meeting facilities,1200
2017-07-06,WWW.QA.COM,10085544,IT equipment maintenance,3014.4
2017-07-08,"RSTUDIO, INC.",10085544,IT Software Licences,79.19
2017-07-04,GBP PENTON PUBLICATION,10085820,Project Programme Expenditure,1200
2017-07-06,BENNYS CAFE LTD,10085820,Hospitality,24
2017-07-10,CONFERENCE PARTNERS LT,10085820,Staff training: Region & HQ Admin,100.32
2017-07-10,INSTITUTE OF ACCOUNTIN,10085820,Staff training: Region & HQ Admin,134
2017-07-11,AMAZON UK MARKETPLACE,10085150,Stationery,27.07
2017-07-14,OYSTER AUTOTOPUP,10085150,Travel UK Taxi/Bus/Tube,20
